"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Torment: Tides of Numenera","PlayStation 4",76,20,7,80,2017-02-28,"General/Role-Playing/Western-Style","General",7.6,"ALTO","MEDIO",0.6,0.6,0
"Cosmic Star Heroine","PlayStation 4",76,8,7.5,47,2017-04-11,"Console-style RPG/Console-style RPG/Role-Playing/Japanese-Style","Console-style RPG",7.6,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,1
"Apotheon","PlayStation 4",76,26,7.3,248,2015-02-03,"Action/Beat-'Em-Up/2D","Action",7.6,"ALTO","MEDIO",0.3,0.3,1
"Chariot","PlayStation 4",76,10,7.3,27,2014-09-30,"Action/Platformer/2D","Action",7.6,"ALTO","MEDIO",0.3,0.3,0
"Q.U.B.E. 2","PlayStation 4",76,20,7.1,17,2018-03-13,"Sci-Fi/Action/Shooter/First-Person/Arcade","Sci-Fi",7.6,"ALTO","MEDIO",0.5,0.5,0
"2064: Read Only Memories","PlayStation 4",76,14,3.4,547,2017-01-17,"General/Adventure/Point-and-Click","General",7.6,"ALTO","BAIXO",4.2,4.2,1
"Tethered","PlayStation 4",76,14,7.4,41,2016-10-25,"Action/General","Action",7.6,"ALTO","MEDIO",0.199999999999999,0.199999999999999,1
"Tropico 6","PlayStation 4",76,9,7,31,2019-09-27,"Strategy/Management/Government","Strategy",7.6,"ALTO","MEDIO",0.6,0.6,0
"Chime Sharp","PlayStation 4",76,9,2.9,16,2017-02-21,"Puzzle/General","Puzzle",7.6,"ALTO","BAIXO",4.7,4.7,0
"10 Second Ninja X","PlayStation 4",76,16,5.4,22,2016-07-19,"Action/Platformer/2D","Action",7.6,"ALTO","MEDIO",2.2,2.2,0
"Race the Sun","PlayStation 4",76,9,6.1,88,2014-10-21,"Action/Racing/General/Arcade/Futuristic","Action",7.6,"ALTO","MEDIO",1.5,1.5,1
"Blazing Chrome","PlayStation 4",76,17,7.5,26,2019-07-11,"Action/Platformer/2D","Action",7.6,"ALTO","ALTO",0.0999999999999996,0.0999999999999996,0
"Trover Saves the Universe","PlayStation 4",76,35,8,89,2019-05-31,"Action/General","Action",7.6,"ALTO","ALTO",-0.4,0.4,1
"Mutazione","PlayStation 4",76,11,7.2,19,2019-09-19,"Adventure/Point-and-Click","Adventure",7.6,"ALTO","MEDIO",0.399999999999999,0.399999999999999,1
"L.A. Noire","PlayStation 4",76,17,7.8,216,2017-11-14,"Action Adventure/Adventure/3D/Open-World/Third-Person","Action Adventure",7.6,"ALTO","ALTO",-0.2,0.2,0
"Madden NFL 20","PlayStation 4",76,23,1.4,599,2019-07-30,"Action/Sports/General/Team/Football/Sim","Action",7.6,"ALTO","BAIXO",6.2,6.2,0
"The Elder Scrolls Online: Summerset","PlayStation 4",76,9,5.5,35,2018-06-05,"Role-Playing/Massively Multiplayer","Role-Playing",7.6,"ALTO","MEDIO",2.1,2.1,1
"Wulverblade","PlayStation 4",76,9,6.4,8,2018-01-30,"Action/Beat-'Em-Up/2D","Action",7.6,"ALTO","MEDIO",1.2,1.2,0
"Chaos;Child","PlayStation 4",76,18,8.2,31,2017-10-17,"Adventure/General/Visual Novel","Adventure",7.6,"ALTO","ALTO",-0.6,0.6,1
"Call of Duty: Infinite Warfare - Sabotage","PlayStation 4",76,11,1.6,35,2017-01-31,"Action/Shooter/First-Person/Tactical","Action",7.6,"ALTO","BAIXO",6,6,1
"Werewolves Within","PlayStation 4",76,17,7.1,28,2016-12-06,"Miscellaneous/Party / Minigame","Miscellaneous",7.6,"ALTO","MEDIO",0.5,0.5,1
"Assassin's Creed Syndicate","PlayStation 4",76,86,6.8,1967,2015-10-23,"Historic/Action Adventure/Open-World","Historic",7.6,"ALTO","MEDIO",0.8,0.8,0
"WindJammers","PlayStation 4",76,30,6.8,13,2017-08-29,"Sports/Individual/Other","Sports",7.6,"ALTO","MEDIO",0.8,0.8,1
"Wolfenstein: The Old Blood","PlayStation 4",76,54,7.7,437,2015-05-05,"Action/Shooter/First-Person/Arcade","Action",7.6,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Nioh: Dragon of the North","PlayStation 4",76,14,7.7,80,2017-05-02,"Role-Playing/Action RPG","Role-Playing",7.6,"ALTO","ALTO",-0.100000000000001,0.100000000000001,1
"Flinthook","PlayStation 4",76,14,7,21,2017-04-14,"Action/Platformer/2D","Action",7.6,"ALTO","MEDIO",0.6,0.6,1
"Momodora: Reverie Under the Moonlight","PlayStation 4",76,22,7.3,39,2017-03-16,"Action/Action Adventure/General/Open-World","Action",7.6,"ALTO","MEDIO",0.3,0.3,1
"The Golf Club 2","PlayStation 4",76,20,5.9,29,2017-06-27,"Sports/Individual/Golf/Arcade","Sports",7.6,"ALTO","MEDIO",1.7,1.7,0
"Minutes","PlayStation 4",76,11,7.2,20,2015-02-10,"Action/General","Action",7.6,"ALTO","MEDIO",0.399999999999999,0.399999999999999,1
"LawBreakers","PlayStation 4",76,32,5.8,114,2017-08-08,"Third-Person/Arcade/Action/Shooter/First-Person/Tactical","Third-Person",7.6,"ALTO","MEDIO",1.8,1.8,1
"Far Cry Primal","PlayStation 4",76,91,6.6,962,2016-02-23,"Action/Shooter/First-Person/Arcade","Action",7.6,"ALTO","MEDIO",1,1,0
"The Evil Within 2","PlayStation 4",76,67,8.5,1218,2017-10-13,"Action Adventure/Survival","Action Adventure",7.6,"ALTO","ALTO",-0.9,0.9,0
"Mutant Year Zero: Road to Eden","PlayStation 4",76,21,7.7,84,2018-12-04,"Strategy/Turn-Based/Tactics","Strategy",7.6,"ALTO","ALTO",-0.100000000000001,0.100000000000001,0
"Borderlands: Game of the Year Edition","PlayStation 4",76,10,6.3,56,2019-04-03,"Miscellaneous/Compilation","Miscellaneous",7.6,"ALTO","MEDIO",1.3,1.3,0
"Samurai Warriors 4","PlayStation 4",76,31,7.6,97,2014-10-21,"Action/Beat-'Em-Up/3D","Action",7.6,"ALTO","ALTO",0,0,1
"Klaus","PlayStation 4",76,28,7.2,33,2016-01-19,"Action/Platformer/2D","Action",7.6,"ALTO","MEDIO",0.399999999999999,0.399999999999999,1
"Marvel's Spider-Man: The Heist","PlayStation 4",76,25,6.8,170,2018-10-23,"Action Adventure/Open-World","Action Adventure",7.6,"ALTO","MEDIO",0.8,0.8,1
"Heart&Slash","PlayStation 4",76,7,7.2,15,2016-06-28,"Action/General","Action",7.6,"ALTO","MEDIO",0.399999999999999,0.399999999999999,0
"Victor Vran: Overkill Edition","PlayStation 4",76,15,7.2,22,2017-05-30,"Role-Playing/Action RPG","Role-Playing",7.6,"ALTO","MEDIO",0.399999999999999,0.399999999999999,0
"The Flame in the Flood: Complete Edition","PlayStation 4",76,31,6.1,22,2017-01-17,"Action Adventure/General/Survival","Action Adventure",7.6,"ALTO","MEDIO",1.5,1.5,1
"The Walking Dead: Michonne - Episode 3: What We Deserve","PlayStation 4",76,8,7.1,24,2016-04-26,"Adventure/3D/Third-Person","Adventure",7.6,"ALTO","MEDIO",0.5,0.5,1
"JYDGE","PlayStation 4",76,13,6.6,10,2017-10-03,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.6,"ALTO","MEDIO",1,1,1
"Evolve","PlayStation 4",76,46,4.3,928,2015-02-10,"Sci-Fi/Action/Shooter/First-Person/Arcade","Sci-Fi",7.6,"ALTO","BAIXO",3.3,3.3,0
"Full Throttle Remastered","PlayStation 4",76,17,7.4,48,2017-04-18,"Adventure/Point-and-Click","Adventure",7.6,"ALTO","MEDIO",0.199999999999999,0.199999999999999,1
"The Magic Circle: Gold Edition","PlayStation 4",76,13,7.1,8,2016-04-26,"Adventure/3D/First-Person","Adventure",7.6,"ALTO","MEDIO",0.5,0.5,1
"Firewatch","PlayStation 4",76,45,6.8,620,2016-02-09,"Adventure/3D/First-Person","Adventure",7.6,"ALTO","MEDIO",0.8,0.8,0
".hack//G.U. Last Recode","PlayStation 4",76,21,8.1,64,2017-11-03,"Miscellaneous/Compilation","Miscellaneous",7.6,"ALTO","ALTO",-0.5,0.5,1
"Watch Dogs: Bad Blood","PlayStation 4",76,9,7.3,86,2014-09-30,"Action Adventure/General/Modern/Open-World","Action Adventure",7.6,"ALTO","MEDIO",0.3,0.3,1
"The Mummy Demastered","PlayStation 4",75,7,7.2,9,2017-10-24,"Action/Platformer/2D","Action",7.5,"ALTO","MEDIO",0.3,0.3,1
"Infinite Minigolf","PlayStation 4",75,17,7.1,12,2017-07-25,"Sports/Individual/Golf/Arcade","Sports",7.5,"ALTO","MEDIO",0.4,0.4,1
"The Escapists 2","PlayStation 4",75,30,6.7,15,2017-08-22,"Action/General","Action",7.5,"ALTO","MEDIO",0.8,0.8,0
"Pure Pool","PlayStation 4",75,14,6.9,79,2014-07-29,"Alternative/Other/Sports/Miscellaneous/Parlor/Individual/Billiards","Alternative",7.5,"ALTO","MEDIO",0.6,0.6,0
"Shadow of the Tomb Raider","PlayStation 4",75,63,7.4,1110,2018-09-12,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Devil May Cry 4: Special Edition","PlayStation 4",75,28,8.4,391,2015-06-23,"Fantasy/Action Adventure/General/Linear","Fantasy",7.5,"ALTO","ALTO",-0.9,0.9,0
"The Awesome Adventures of Captain Spirit","PlayStation 4",75,31,7.2,118,2018-06-25,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.3,0.3,0
"Resident Evil 7: biohazard - Banned Footage Vol. 1","PlayStation 4",75,9,6,42,2017-01-31,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","MEDIO",1.5,1.5,1
"Strike Vector EX","PlayStation 4",75,12,7,20,2016-08-30,"Action/General/Shooter/First-Person/Arcade","Action",7.5,"ALTO","MEDIO",0.5,0.5,1
"SUPERHOT VR","PlayStation 4",75,22,7.6,99,2017-07-21,"Action/Shooter/First-Person/Tactical","Action",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,1
"The Surge 2","PlayStation 4",75,49,7.1,155,2019-09-24,"Role-Playing/Action RPG","Role-Playing",7.5,"ALTO","MEDIO",0.4,0.4,0
"Plants vs Zombies: Garden Warfare","PlayStation 4",75,23,7.6,311,2014-08-19,"Action/General/Shooter/Third-Person/Tactical","Action",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Resident Evil 7: biohazard - End of Zoe","PlayStation 4",75,13,7.6,63,2017-12-12,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,1
"NHL 18","PlayStation 4",75,27,3.6,99,2017-09-12,"Sports/Team/Ice Hockey/Sim","Sports",7.5,"ALTO","BAIXO",3.9,3.9,0
"Unruly Heroes","PlayStation 4",75,15,6.7,19,2019-05-28,"Action/Platformer/2D","Action",7.5,"ALTO","MEDIO",0.8,0.8,0
"Saints Row IV: Re-Elected","PlayStation 4",75,25,7.3,152,2015-01-20,"Action Adventure/Modern/Open-World","Action Adventure",7.5,"ALTO","MEDIO",0.2,0.2,0
"Just Dance 2018","PlayStation 4",75,12,5.8,18,2017-10-24,"Action/Rhythm/Dancing","Action",7.5,"ALTO","MEDIO",1.7,1.7,1
"EA Sports UFC 3","PlayStation 4",75,56,4,255,2018-01-30,"Sports/Individual/Combat/Boxing / Martial Arts","Sports",7.5,"ALTO","BAIXO",3.5,3.5,0
"The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running","PlayStation 4",75,14,7.2,57,2018-08-14,"Adventure/Point-and-Click","Adventure",7.5,"ALTO","MEDIO",0.3,0.3,0
"Hohokum","PlayStation 4",75,57,6.4,100,2014-08-12,"General/Adventure/General","General",7.5,"ALTO","MEDIO",1.1,1.1,1
"Sega Genesis Classics","PlayStation 4",75,27,7.4,50,2018-05-29,"Miscellaneous/Compilation","Miscellaneous",7.5,"ALTO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Killing Floor 2","PlayStation 4",75,43,7.2,188,2016-11-16,"Action/Shooter/First-Person/Arcade","Action",7.5,"ALTO","MEDIO",0.3,0.3,0
"Deus Ex: Mankind Divided - System Rift","PlayStation 4",75,11,6.4,17,2016-09-27,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",1.1,1.1,1
"The Golf Club 2019 featuring PGA Tour","PlayStation 4",75,12,6.6,35,2018-08-28,"Sports/Individual/Golf/Sim","Sports",7.5,"ALTO","MEDIO",0.9,0.9,0
"ETHER One","PlayStation 4",75,8,4.7,97,2015-05-05,"General/Adventure/3D/First-Person","General",7.5,"ALTO","BAIXO",2.8,2.8,1
"Remothered: Tormented Fathers","PlayStation 4",75,13,7.6,61,2018-07-25,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,0
"Metal Gear Solid V: Ground Zeroes","PlayStation 4",75,70,6.4,1454,2014-03-18,"Action Adventure/General/Modern/Open-World","Action Adventure",7.5,"ALTO","MEDIO",1.1,1.1,0
"Deemo Reborn","PlayStation 4",75,9,7.6,31,2019-11-21,"Action/Rhythm/Music","Action",7.5,"ALTO","ALTO",-0.0999999999999996,0.0999999999999996,1
"Hitman - Episode 3: Marrakesh","PlayStation 4",75,26,7.2,57,2016-05-31,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.3,0.3,1
"Resident Evil: Revelations 2 - Episode 2: Contemplation","PlayStation 4",75,17,6.8,73,2015-03-03,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","MEDIO",0.7,0.7,0
"Life is Strange 2: Episode 3 - Wastelands","PlayStation 4",75,23,5.3,55,2019-05-09,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",2.2,2.2,0
"Donut County","PlayStation 4",75,25,7,40,2018-08-28,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.5,0.5,1
"Etherborn","PlayStation 4",75,15,7.5,17,2019-07-18,"Adventure/3D/First-Person/Third-Person","Adventure",7.5,"ALTO","ALTO",0,0,0
"Battle Chasers: Nightwar","PlayStation 4",75,34,6.7,77,2017-10-03,"Role-Playing/Action RPG/Japanese-Style","Role-Playing",7.5,"ALTO","MEDIO",0.8,0.8,0
"Digimon Story Cyber Sleuth","PlayStation 4",75,45,8.1,413,2016-02-02,"Role-Playing/Japanese-Style/Trainer","Role-Playing",7.5,"ALTO","ALTO",-0.6,0.6,1
"Tempest 4000","PlayStation 4",75,16,4.8,14,2018-07-17,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.5,"ALTO","BAIXO",2.7,2.7,0
"The Long Dark","PlayStation 4",75,16,6.7,60,2017-08-01,"Simulation/Action Adventure/General/Survival","Simulation",7.5,"ALTO","MEDIO",0.8,0.8,0
"Gran Turismo Sport","PlayStation 4",75,83,6,1618,2017-10-17,"Racing/Simulation/Automobile","Racing",7.5,"ALTO","MEDIO",1.5,1.5,1
"Fallout 4: Far Harbor","PlayStation 4",75,18,6.5,195,2016-05-19,"Role-Playing/Western-Style","Role-Playing",7.5,"ALTO","MEDIO",1,1,0
"Bulletstorm: Full Clip Edition","PlayStation 4",75,43,7.1,138,2017-04-07,"Action/Shooter/First-Person/Arcade","Action",7.5,"ALTO","MEDIO",0.4,0.4,0
"Stikbold! A Dodgeball Adventure","PlayStation 4",75,15,7,21,2016-04-05,"Action/Arcade","Action",7.5,"ALTO","MEDIO",0.5,0.5,1
"Atelier Sophie: The Alchemist of the Mysterious Book","PlayStation 4",75,32,7.8,79,2016-06-07,"Role-Playing/Japanese-Style","Role-Playing",7.5,"ALTO","ALTO",-0.3,0.3,1
"Life is Strange: Episode 1 - Chrysalis","PlayStation 4",75,43,8.2,519,2015-01-30,"Action Adventure/General","Action Adventure",7.5,"ALTO","ALTO",-0.699999999999999,0.699999999999999,0
"The Council - Episode 4: Burning Bridges","PlayStation 4",75,8,6.1,14,2018-09-25,"Adventure/General","Adventure",7.5,"ALTO","MEDIO",1.4,1.4,1
"ONRUSH","PlayStation 4",75,54,6,170,2018-06-05,"Racing/Arcade/Automobile","Racing",7.5,"ALTO","MEDIO",1.5,1.5,0
"The Council - Episode 1: The Mad Ones","PlayStation 4",75,27,7.5,42,2018-03-13,"Adventure/General","Adventure",7.5,"ALTO","ALTO",0,0,0
"Last Day of June","PlayStation 4",75,31,7.2,40,2017-08-31,"Adventure/General/3D/Third-Person","Adventure",7.5,"ALTO","MEDIO",0.3,0.3,1
"Fate/Extella Link","PlayStation 4",75,18,6.7,44,2019-03-19,"Action/Beat-'Em-Up/3D","Action",7.5,"ALTO","MEDIO",0.8,0.8,1
"Dragon Star Varnir","PlayStation 4",75,15,7.1,34,2019-06-11,"Role-Playing/Action Adventure/General/Japanese-Style","Role-Playing",7.5,"ALTO","MEDIO",0.4,0.4,1
"Atelier Ryza: Ever Darkness & the Secret Hideout","PlayStation 4",75,20,8,73,2019-10-29,"General/Role-Playing/Japanese-Style","General",7.5,"ALTO","ALTO",-0.5,0.5,1
"Labyrinth of Refrain: Coven of Dusk","PlayStation 4",75,9,7,22,2018-09-18,"Role-Playing/Japanese-Style","Role-Playing",7.5,"ALTO","MEDIO",0.5,0.5,1
"Ken Follett's The Pillars of the Earth","PlayStation 4",75,9,6.8,17,2017-09-12,"Adventure/Visual Novel","Adventure",7.5,"ALTO","MEDIO",0.7,0.7,0
"Utawarerumono: Mask of Truth","PlayStation 4",75,22,8.2,35,2017-09-05,"Strategy/Turn-Based/General","Strategy",7.5,"ALTO","ALTO",-0.699999999999999,0.699999999999999,1
"Ittle Dew 2","PlayStation 4",75,7,6,6,2016-11-15,"Role-Playing/Action Adventure/General/Action RPG","Role-Playing",7.5,"ALTO","MEDIO",1.5,1.5,1
"Shantae and the Pirate's Curse","PlayStation 4",75,8,7.5,40,2016-04-09,"Action/Platformer/2D","Action",7.5,"ALTO","ALTO",0,0,0
"Stick it to the Man!","PlayStation 4",75,12,6.8,240,2014-05-06,"Action/Platformer/3D","Action",7.5,"ALTO","MEDIO",0.7,0.7,1
"Crossing Souls","PlayStation 4",75,22,6.9,35,2018-02-13,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.6,0.6,1
"The Evil Within","PlayStation 4",75,65,7.5,1705,2014-10-14,"Horror/Action Adventure/Horror/Survival","Horror",7.5,"ALTO","ALTO",0,0,0
"The Elder Scrolls Online: Morrowind","PlayStation 4",75,15,6.3,50,2017-06-06,"Role-Playing/Massively Multiplayer","Role-Playing",7.5,"ALTO","MEDIO",1.2,1.2,0
"RIVE","PlayStation 4",75,19,7,20,2016-09-13,"Action/Platformer/2D","Action",7.5,"ALTO","MEDIO",0.5,0.5,1
"Resident Evil: Revelations 2 - Episode 1: Penal Colony","PlayStation 4",75,22,7.1,118,2015-02-24,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","MEDIO",0.4,0.4,0
"Concrete Genie","PlayStation 4",75,83,8.3,299,2019-10-08,"Adventure/3D/Third-Person","Adventure",7.5,"ALTO","ALTO",-0.800000000000001,0.800000000000001,1
"Persona Dancing: Endless Night Collection","PlayStation 4",75,19,6.8,20,2018-12-04,"Miscellaneous/Compilation","Miscellaneous",7.5,"ALTO","MEDIO",0.7,0.7,1
"Valentino Rossi The Game","PlayStation 4",75,19,7.4,63,2016-06-17,"Racing/Simulation/Automobile","Racing",7.5,"ALTO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Star Trek: Bridge Crew","PlayStation 4",75,42,7,63,2017-05-30,"Action Adventure/General","Action Adventure",7.5,"ALTO","MEDIO",0.5,0.5,1
"Attack on Titan 2","PlayStation 4",75,50,7.4,65,2018-03-20,"Action/General","Action",7.5,"ALTO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Tokyo Xanadu eX+","PlayStation 4",75,16,7.8,51,2017-12-08,"Role-Playing/Action RPG","Role-Playing",7.5,"ALTO","ALTO",-0.3,0.3,1
"Push Me Pull You","PlayStation 4",75,11,6.6,8,2016-05-03,"Sports/General","Sports",7.5,"ALTO","MEDIO",0.9,0.9,1
"Game of Thrones: Episode Six - The Ice Dragon","PlayStation 4",75,13,6.7,48,2015-11-17,"Action/General/Adventure/Point-and-Click","Action",7.5,"ALTO","MEDIO",0.8,0.8,0
"The Ninja Saviors: Return of the Warriors","PlayStation 4",75,8,6.8,13,2019-10-15,"Action/Beat-'Em-Up/2D","Action",7.5,"ALTO","MEDIO",0.7,0.7,1
"My Time At Portia","PlayStation 4",75,12,5.1,39,2019-04-16,"Simulation/Virtual/Virtual Life","Simulation",7.5,"ALTO","MEDIO",2.4,2.4,0
"Hotline Miami 2: Wrong Number","PlayStation 4",75,18,7.7,186,2015-03-10,"General/Action/Action Adventure/General/Linear","General",7.5,"ALTO","ALTO",-0.2,0.2,1
"The Walking Dead: The Telltale Series - The Final Season Episode 4: Take Us Back","PlayStation 4",75,10,7.4,31,2019-03-26,"Adventure/Point-and-Click","Adventure",7.5,"ALTO","MEDIO",0.0999999999999996,0.0999999999999996,1
"The Evil Within: The Consequence","PlayStation 4",75,11,7.8,97,2015-04-21,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","ALTO",-0.3,0.3,1
"Marvel's Spider-Man: Silver Lining","PlayStation 4",75,20,7.1,109,2018-12-21,"Action Adventure/Open-World","Action Adventure",7.5,"ALTO","MEDIO",0.4,0.4,1
"Shenmue I & II","PlayStation 4",75,32,8.3,262,2018-08-21,"Miscellaneous/Compilation","Miscellaneous",7.5,"ALTO","ALTO",-0.800000000000001,0.800000000000001,0
"Resident Evil: Revelations 2 - Episode 4: Metamorphosis","PlayStation 4",75,15,6.7,41,2015-03-17,"Action Adventure/Survival","Action Adventure",7.5,"ALTO","MEDIO",0.8,0.8,0
"Unmechanical: Extended Edition","PlayStation 4",75,14,6.6,36,2015-02-10,"Action/Puzzle/General/Platformer/2D","Action",7.5,"ALTO","MEDIO",0.9,0.9,0
"Observation","PlayStation 4",75,45,6.3,66,2019-05-21,"Adventure/General","Adventure",7.5,"ALTO","MEDIO",1.2,1.2,1
"Attack on Titan 2: Final Battle","PlayStation 4",75,17,4.9,19,2019-07-05,"Action/General","Action",7.5,"ALTO","BAIXO",2.6,2.6,0
"The Gardens Between","PlayStation 4",75,18,5.1,12,2018-09-20,"Adventure/General","Adventure",7.5,"ALTO","MEDIO",2.4,2.4,0
"Reus","PlayStation 4",75,8,4.1,7,2016-10-11,"Strategy/General","Strategy",7.5,"ALTO","BAIXO",3.4,3.4,1
"Resident Evil: Revelations 2","PlayStation 4",75,30,7.7,465,2015-03-17,"Horror/Action Adventure/Survival","Horror",7.5,"ALTO","ALTO",-0.2,0.2,0
"Dead or Alive 5 Last Round","PlayStation 4",74,39,7.3,221,2015-02-17,"Action/Fighting/3D","Action",7.4,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"Anomaly 2","PlayStation 4",74,15,6.9,16,2014-09-16,"Strategy/Real-Time/Sci-Fi/General","Strategy",7.4,"MEDIO","MEDIO",0.5,0.5,1
"Lara Croft and the Temple of Osiris","PlayStation 4",74,40,6.5,170,2014-12-09,"Action/Action Adventure/Platformer/Linear/2D","Action",7.4,"MEDIO","MEDIO",0.9,0.9,0
"Batman: Arkham VR","PlayStation 4",74,62,7.2,179,2016-10-11,"Action/General","Action",7.4,"MEDIO","MEDIO",0.2,0.2,1
"Dead Nation: Apocalypse Edition","PlayStation 4",74,29,7.1,406,2014-03-04,"Action/Shooter/Third-Person/Shoot-'Em-Up/Modern/Top-Down","Action",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"Romancing SaGa 3","PlayStation 4",74,12,6,21,2019-11-11,"Role-Playing/Japanese-Style","Role-Playing",7.4,"MEDIO","MEDIO",1.4,1.4,1
"LEGO DC Super-Villains","PlayStation 4",74,42,7.1,35,2018-10-16,"Action Adventure/General","Action Adventure",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,0
"Call of Duty: Black Ops III - Eclipse","PlayStation 4",74,12,3.6,20,2016-04-19,"Action/Shooter/First-Person/Arcade","Action",7.4,"MEDIO","BAIXO",3.8,3.8,1
"Everybody's Golf VR","PlayStation 4",74,35,7.8,68,2019-05-21,"Sports/Individual/Golf/Arcade","Sports",7.4,"MEDIO","ALTO",-0.399999999999999,0.399999999999999,1
"Adventures of Pip","PlayStation 4",74,8,6.8,6,2015-08-18,"Action/Platformer/2D","Action",7.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Awesomenauts Assemble!","PlayStation 4",74,7,7,84,2014-03-04,"Strategy/Real-Time/MOBA","Strategy",7.4,"MEDIO","MEDIO",0.4,0.4,0
"SuperHyperCube","PlayStation 4",74,15,6.1,21,2016-10-13,"Puzzle/General","Puzzle",7.4,"MEDIO","MEDIO",1.3,1.3,1
"Castlevania Anniversary Collection","PlayStation 4",74,16,5.1,30,2019-05-16,"Miscellaneous/Compilation","Miscellaneous",7.4,"MEDIO","MEDIO",2.3,2.3,0
"CastleStorm: Definitive Edition","PlayStation 4",74,12,5.9,19,2014-09-23,"Strategy/General","Strategy",7.4,"MEDIO","MEDIO",1.5,1.5,1
"Far Cry 4: Valley of the Yetis","PlayStation 4",74,15,7.1,47,2015-03-10,"Action/Shooter/First-Person/Arcade","Action",7.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,0
"Rad","PlayStation 4",74,31,6.7,26,2019-08-20,"Adventure/Action Adventure/General","Adventure",7.4,"MEDIO","MEDIO",0.7,0.7,0
"Stealth Inc 2: A Game of Clones","PlayStation 4",74,12,7,26,2015-04-07,"Action/Platformer/2D","Action",7.4,"MEDIO","MEDIO",0.4,0.4,0
"Sniper Elite III: Ultimate Edition","PlayStation 4",74,9,6.8,41,2015-03-10,"Action/Shooter/Third-Person/Tactical","Action",7.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Neverwinter","PlayStation 4",74,7,6.6,105,2016-07-19,"Role-Playing/Massively Multiplayer","Role-Playing",7.4,"MEDIO","MEDIO",0.800000000000001,0.800000000000001,0
