Regiao,UF,Area,Ano,Quantidade
Nordeste,PI,Ciências da saúde,1996,0
Nordeste,PI,Ciências da saúde,1997,0
Nordeste,PI,Ciências da saúde,1998,0
Nordeste,PI,Ciências da saúde,1999,0
Nordeste,PI,Ciências da saúde,2000,0
Nordeste,PI,Ciências da saúde,2001,0
Nordeste,PI,Ciências da saúde,2002,0
Nordeste,PI,Ciências da saúde,2003,0
Nordeste,PI,Ciências da saúde,2004,0
Nordeste,PI,Ciências da saúde,2005,0
Nordeste,PI,Ciências da saúde,2006,0
Nordeste,PI,Ciências da saúde,2007,1
Nordeste,PI,Ciências da saúde,2008,1
Nordeste,PI,Ciências da saúde,2009,1
Nordeste,PI,Ciências da saúde,2010,2
Nordeste,PI,Ciências da saúde,2011,4
Nordeste,PI,Ciências da saúde,2012,4
Nordeste,PI,Ciências da saúde,2013,4
Nordeste,PI,Ciências da saúde,2014,5
Nordeste,PI,Ciências da saúde,2015,7
Nordeste,PI,Ciências da saúde,2016,7
Nordeste,PI,Ciências da saúde,2017,7
Nordeste,PI,Ciências exatas e da terra,1996,0
Nordeste,PI,Ciências exatas e da terra,1997,0
Nordeste,PI,Ciências exatas e da terra,1998,0
Nordeste,PI,Ciências exatas e da terra,1999,1
Nordeste,PI,Ciências exatas e da terra,2000,1
Nordeste,PI,Ciências exatas e da terra,2001,1
Nordeste,PI,Ciências exatas e da terra,2002,1
Nordeste,PI,Ciências exatas e da terra,2003,1
Nordeste,PI,Ciências exatas e da terra,2004,1
Nordeste,PI,Ciências exatas e da terra,2005,1
Nordeste,PI,Ciências exatas e da terra,2006,1
Nordeste,PI,Ciências exatas e da terra,2007,1
Nordeste,PI,Ciências exatas e da terra,2008,2
Nordeste,PI,Ciências exatas e da terra,2009,3
Nordeste,PI,Ciências exatas e da terra,2010,3
Nordeste,PI,Ciências exatas e da terra,2011,3
Nordeste,PI,Ciências exatas e da terra,2012,4
Nordeste,PI,Ciências exatas e da terra,2013,4
Nordeste,PI,Ciências exatas e da terra,2014,4
Nordeste,PI,Ciências exatas e da terra,2015,5
Nordeste,PI,Ciências exatas e da terra,2016,5
Nordeste,PI,Ciências exatas e da terra,2017,5
Nordeste,PI,Ciências humanas,1996,1
Nordeste,PI,Ciências humanas,1997,1
Nordeste,PI,Ciências humanas,1998,1
Nordeste,PI,Ciências humanas,1999,1
Nordeste,PI,Ciências humanas,2000,1
Nordeste,PI,Ciências humanas,2001,1
Nordeste,PI,Ciências humanas,2002,1
Nordeste,PI,Ciências humanas,2003,1
Nordeste,PI,Ciências humanas,2004,2
Nordeste,PI,Ciências humanas,2005,2
Nordeste,PI,Ciências humanas,2006,2
Nordeste,PI,Ciências humanas,2007,2
Nordeste,PI,Ciências humanas,2008,4
Nordeste,PI,Ciências humanas,2009,5
Nordeste,PI,Ciências humanas,2010,5
Nordeste,PI,Ciências humanas,2011,6
Nordeste,PI,Ciências humanas,2012,8
Nordeste,PI,Ciências humanas,2013,8
Nordeste,PI,Ciências humanas,2014,8
Nordeste,PI,Ciências humanas,2015,8
Nordeste,PI,Ciências humanas,2016,8
Nordeste,PI,Ciências humanas,2017,9
Nordeste,PI,Ciências sociais aplicadas,1996,0
Nordeste,PI,Ciências sociais aplicadas,1997,0
Nordeste,PI,Ciências sociais aplicadas,1998,0
Nordeste,PI,Ciências sociais aplicadas,1999,0
Nordeste,PI,Ciências sociais aplicadas,2000,0
Nordeste,PI,Ciências sociais aplicadas,2001,0
Nordeste,PI,Ciências sociais aplicadas,2002,1
Nordeste,PI,Ciências sociais aplicadas,2003,1
Nordeste,PI,Ciências sociais aplicadas,2004,1
Nordeste,PI,Ciências sociais aplicadas,2005,1
Nordeste,PI,Ciências sociais aplicadas,2006,1
Nordeste,PI,Ciências sociais aplicadas,2007,1
Nordeste,PI,Ciências sociais aplicadas,2008,1
Nordeste,PI,Ciências sociais aplicadas,2009,1
Nordeste,PI,Ciências sociais aplicadas,2010,1
Nordeste,PI,Ciências sociais aplicadas,2011,2
Nordeste,PI,Ciências sociais aplicadas,2012,2
Nordeste,PI,Ciências sociais aplicadas,2013,2
Nordeste,PI,Ciências sociais aplicadas,2014,2
Nordeste,PI,Ciências sociais aplicadas,2015,3
Nordeste,PI,Ciências sociais aplicadas,2016,3
Nordeste,PI,Ciências sociais aplicadas,2017,3
Nordeste,PI,Engenharias,1996,0
Nordeste,PI,Engenharias,1997,0
Nordeste,PI,Engenharias,1998,0
Nordeste,PI,Engenharias,1999,0
Nordeste,PI,Engenharias,2000,0
Nordeste,PI,Engenharias,2001,0
Nordeste,PI,Engenharias,2002,0
Nordeste,PI,Engenharias,2003,0
Nordeste,PI,Engenharias,2004,0
Nordeste,PI,Engenharias,2005,0
Nordeste,PI,Engenharias,2006,0
Nordeste,PI,Engenharias,2007,0
Nordeste,PI,Engenharias,2008,0
Nordeste,PI,Engenharias,2009,0
Nordeste,PI,Engenharias,2010,0
Nordeste,PI,Engenharias,2011,0
Nordeste,PI,Engenharias,2012,1
Nordeste,PI,Engenharias,2013,0
Nordeste,PI,Engenharias,2014,1
Nordeste,PI,Engenharias,2015,0
Nordeste,PI,Engenharias,2016,2
Nordeste,PI,Engenharias,2017,2
Nordeste,PI,"Linguística, letras e artes",1996,0
Nordeste,PI,"Linguística, letras e artes",1997,0
Nordeste,PI,"Linguística, letras e artes",1998,0
Nordeste,PI,"Linguística, letras e artes",1999,0
Nordeste,PI,"Linguística, letras e artes",2000,0
Nordeste,PI,"Linguística, letras e artes",2001,0
Nordeste,PI,"Linguística, letras e artes",2002,0
Nordeste,PI,"Linguística, letras e artes",2003,0
Nordeste,PI,"Linguística, letras e artes",2004,1
Nordeste,PI,"Linguística, letras e artes",2005,1
Nordeste,PI,"Linguística, letras e artes",2006,1
Nordeste,PI,"Linguística, letras e artes",2007,1
Nordeste,PI,"Linguística, letras e artes",2008,1
Nordeste,PI,"Linguística, letras e artes",2009,1
Nordeste,PI,"Linguística, letras e artes",2010,1
Nordeste,PI,"Linguística, letras e artes",2011,2
Nordeste,PI,"Linguística, letras e artes",2012,2
Nordeste,PI,"Linguística, letras e artes",2013,2
Nordeste,PI,"Linguística, letras e artes",2014,2
Nordeste,PI,"Linguística, letras e artes",2015,2
Nordeste,PI,"Linguística, letras e artes",2016,2
Nordeste,PI,"Linguística, letras e artes",2017,2
Nordeste,PI,Multidisciplinar,1996,0
Nordeste,PI,Multidisciplinar,1997,0
Nordeste,PI,Multidisciplinar,1998,0
Nordeste,PI,Multidisciplinar,1999,0
Nordeste,PI,Multidisciplinar,2000,0
Nordeste,PI,Multidisciplinar,2001,0
Nordeste,PI,Multidisciplinar,2002,1
Nordeste,PI,Multidisciplinar,2003,1
Nordeste,PI,Multidisciplinar,2004,2
Nordeste,PI,Multidisciplinar,2005,2
Nordeste,PI,Multidisciplinar,2006,2
Nordeste,PI,Multidisciplinar,2007,2
Nordeste,PI,Multidisciplinar,2008,2
Nordeste,PI,Multidisciplinar,2009,2
Nordeste,PI,Multidisciplinar,2010,2
Nordeste,PI,Multidisciplinar,2011,4
Nordeste,PI,Multidisciplinar,2012,4
Nordeste,PI,Multidisciplinar,2013,4
Nordeste,PI,Multidisciplinar,2014,4
Nordeste,PI,Multidisciplinar,2015,4
Nordeste,PI,Multidisciplinar,2016,5
Nordeste,PI,Multidisciplinar,2017,5
Nordeste,RN,Ciências agrárias,1996,1
Nordeste,RN,Ciências agrárias,1997,1
Nordeste,RN,Ciências agrárias,1998,1
Nordeste,RN,Ciências agrárias,1999,1
Nordeste,RN,Ciências agrárias,2000,1
Nordeste,RN,Ciências agrárias,2001,1
Nordeste,RN,Ciências agrárias,2002,1
Nordeste,RN,Ciências agrárias,2003,1
Nordeste,RN,Ciências agrárias,2004,1
Nordeste,RN,Ciências agrárias,2005,1
Nordeste,RN,Ciências agrárias,2006,3
Nordeste,RN,Ciências agrárias,2007,3
Nordeste,RN,Ciências agrárias,2008,4
Nordeste,RN,Ciências agrárias,2009,5
Nordeste,RN,Ciências agrárias,2010,5
Nordeste,RN,Ciências agrárias,2011,5
Nordeste,RN,Ciências agrárias,2012,7
Nordeste,RN,Ciências agrárias,2013,7
Nordeste,RN,Ciências agrárias,2014,6
Nordeste,RN,Ciências agrárias,2015,5
Nordeste,RN,Ciências agrárias,2016,5
Nordeste,RN,Ciências agrárias,2017,5
Nordeste,RN,Ciências biológicas,1996,0
Nordeste,RN,Ciências biológicas,1997,1
Nordeste,RN,Ciências biológicas,1998,2
Nordeste,RN,Ciências biológicas,1999,3
Nordeste,RN,Ciências biológicas,2000,3
Nordeste,RN,Ciências biológicas,2001,3
Nordeste,RN,Ciências biológicas,2002,3
Nordeste,RN,Ciências biológicas,2003,3
Nordeste,RN,Ciências biológicas,2004,4
Nordeste,RN,Ciências biológicas,2005,4
Nordeste,RN,Ciências biológicas,2006,4
Nordeste,RN,Ciências biológicas,2007,3
Nordeste,RN,Ciências biológicas,2008,3
Nordeste,RN,Ciências biológicas,2009,3
Nordeste,RN,Ciências biológicas,2010,4
Nordeste,RN,Ciências biológicas,2011,5
Nordeste,RN,Ciências biológicas,2012,5
Nordeste,RN,Ciências biológicas,2013,7
Nordeste,RN,Ciências biológicas,2014,8
Nordeste,RN,Ciências biológicas,2015,8
Nordeste,RN,Ciências biológicas,2016,9
Nordeste,RN,Ciências biológicas,2017,9
Nordeste,RN,Ciências da saúde,1996,4
Nordeste,RN,Ciências da saúde,1997,4
Nordeste,RN,Ciências da saúde,1998,3
Nordeste,RN,Ciências da saúde,1999,3
Nordeste,RN,Ciências da saúde,2000,3
Nordeste,RN,Ciências da saúde,2001,2
Nordeste,RN,Ciências da saúde,2002,3
Nordeste,RN,Ciências da saúde,2003,4
Nordeste,RN,Ciências da saúde,2004,5
Nordeste,RN,Ciências da saúde,2005,6
Nordeste,RN,Ciências da saúde,2006,6
Nordeste,RN,Ciências da saúde,2007,7
Nordeste,RN,Ciências da saúde,2008,7
Nordeste,RN,Ciências da saúde,2009,7
Nordeste,RN,Ciências da saúde,2010,6
Nordeste,RN,Ciências da saúde,2011,7
Nordeste,RN,Ciências da saúde,2012,8
Nordeste,RN,Ciências da saúde,2013,8
Nordeste,RN,Ciências da saúde,2014,10
Nordeste,RN,Ciências da saúde,2015,10
Nordeste,RN,Ciências da saúde,2016,12
Nordeste,RN,Ciências da saúde,2017,14
Nordeste,RN,Ciências exatas e da terra,1996,4
Nordeste,RN,Ciências exatas e da terra,1997,4
Nordeste,RN,Ciências exatas e da terra,1998,4
Nordeste,RN,Ciências exatas e da terra,1999,5
Nordeste,RN,Ciências exatas e da terra,2000,5
Nordeste,RN,Ciências exatas e da terra,2001,5
Nordeste,RN,Ciências exatas e da terra,2002,5
Nordeste,RN,Ciências exatas e da terra,2003,5
Nordeste,RN,Ciências exatas e da terra,2004,4
Nordeste,RN,Ciências exatas e da terra,2005,4
Nordeste,RN,Ciências exatas e da terra,2006,5
Nordeste,RN,Ciências exatas e da terra,2007,5
Nordeste,RN,Ciências exatas e da terra,2008,7
Nordeste,RN,Ciências exatas e da terra,2009,7
Nordeste,RN,Ciências exatas e da terra,2010,7
Nordeste,RN,Ciências exatas e da terra,2011,7
Nordeste,RN,Ciências exatas e da terra,2012,7
Nordeste,RN,Ciências exatas e da terra,2013,8
Nordeste,RN,Ciências exatas e da terra,2014,9
Nordeste,RN,Ciências exatas e da terra,2015,9
Nordeste,RN,Ciências exatas e da terra,2016,9
Nordeste,RN,Ciências exatas e da terra,2017,9
Nordeste,RN,Ciências humanas,1996,3
Nordeste,RN,Ciências humanas,1997,3
Nordeste,RN,Ciências humanas,1998,3
Nordeste,RN,Ciências humanas,1999,4
Nordeste,RN,Ciências humanas,2000,4
Nordeste,RN,Ciências humanas,2001,6
Nordeste,RN,Ciências humanas,2002,6
Nordeste,RN,Ciências humanas,2003,6
Nordeste,RN,Ciências humanas,2004,6
Nordeste,RN,Ciências humanas,2005,8
Nordeste,RN,Ciências humanas,2006,8
Nordeste,RN,Ciências humanas,2007,8
Nordeste,RN,Ciências humanas,2008,8
Nordeste,RN,Ciências humanas,2009,8
Nordeste,RN,Ciências humanas,2010,8
Nordeste,RN,Ciências humanas,2011,9
Nordeste,RN,Ciências humanas,2012,9
Nordeste,RN,Ciências humanas,2013,12
Nordeste,RN,Ciências humanas,2014,10
Nordeste,RN,Ciências humanas,2015,12
Nordeste,RN,Ciências humanas,2016,13
Nordeste,RN,Ciências humanas,2017,13
Nordeste,RN,Ciências sociais aplicadas,1996,1
Nordeste,RN,Ciências sociais aplicadas,1997,1
Nordeste,RN,Ciências sociais aplicadas,1998,1
Nordeste,RN,Ciências sociais aplicadas,1999,2
Nordeste,RN,Ciências sociais aplicadas,2000,2
Nordeste,RN,Ciências sociais aplicadas,2001,3
Nordeste,RN,Ciências sociais aplicadas,2002,3
Nordeste,RN,Ciências sociais aplicadas,2003,4
Nordeste,RN,Ciências sociais aplicadas,2004,4
Nordeste,RN,Ciências sociais aplicadas,2005,5
Nordeste,RN,Ciências sociais aplicadas,2006,6
Nordeste,RN,Ciências sociais aplicadas,2007,6
Nordeste,RN,Ciências sociais aplicadas,2008,7
Nordeste,RN,Ciências sociais aplicadas,2009,8
Nordeste,RN,Ciências sociais aplicadas,2010,10
Nordeste,RN,Ciências sociais aplicadas,2011,12
Nordeste,RN,Ciências sociais aplicadas,2012,13
Nordeste,RN,Ciências sociais aplicadas,2013,13
Nordeste,RN,Ciências sociais aplicadas,2014,14
Nordeste,RN,Ciências sociais aplicadas,2015,17
Nordeste,RN,Ciências sociais aplicadas,2016,19
Nordeste,RN,Ciências sociais aplicadas,2017,19
Nordeste,RN,Engenharias,1996,3
Nordeste,RN,Engenharias,1997,3
Nordeste,RN,Engenharias,1998,3
Nordeste,RN,Engenharias,1999,5
Nordeste,RN,Engenharias,2000,5
Nordeste,RN,Engenharias,2001,5
Nordeste,RN,Engenharias,2002,5
Nordeste,RN,Engenharias,2003,5
Nordeste,RN,Engenharias,2004,6
Nordeste,RN,Engenharias,2005,6
Nordeste,RN,Engenharias,2006,7
Nordeste,RN,Engenharias,2007,6
Nordeste,RN,Engenharias,2008,6
Nordeste,RN,Engenharias,2009,7
Nordeste,RN,Engenharias,2010,7
Nordeste,RN,Engenharias,2011,9
Nordeste,RN,Engenharias,2012,9
Nordeste,RN,Engenharias,2013,11
Nordeste,RN,Engenharias,2014,12
Nordeste,RN,Engenharias,2015,11
Nordeste,RN,Engenharias,2016,12
Nordeste,RN,Engenharias,2017,13
Nordeste,RN,"Linguística, letras e artes",1996,1
Nordeste,RN,"Linguística, letras e artes",1997,1
Nordeste,RN,"Linguística, letras e artes",1998,1
Nordeste,RN,"Linguística, letras e artes",1999,1
Nordeste,RN,"Linguística, letras e artes",2000,1
Nordeste,RN,"Linguística, letras e artes",2001,1
Nordeste,RN,"Linguística, letras e artes",2002,1
Nordeste,RN,"Linguística, letras e artes",2003,1
Nordeste,RN,"Linguística, letras e artes",2004,1
Nordeste,RN,"Linguística, letras e artes",2005,1
Nordeste,RN,"Linguística, letras e artes",2006,1
Nordeste,RN,"Linguística, letras e artes",2007,1
Nordeste,RN,"Linguística, letras e artes",2008,3
Nordeste,RN,"Linguística, letras e artes",2009,3
Nordeste,RN,"Linguística, letras e artes",2010,3
Nordeste,RN,"Linguística, letras e artes",2011,3
Nordeste,RN,"Linguística, letras e artes",2012,3
Nordeste,RN,"Linguística, letras e artes",2013,5
Nordeste,RN,"Linguística, letras e artes",2014,5
Nordeste,RN,"Linguística, letras e artes",2015,5
Nordeste,RN,"Linguística, letras e artes",2016,6
Nordeste,RN,"Linguística, letras e artes",2017,6
Nordeste,RN,Multidisciplinar,1996,1
Nordeste,RN,Multidisciplinar,1997,1
Nordeste,RN,Multidisciplinar,1998,1
Nordeste,RN,Multidisciplinar,1999,1
Nordeste,RN,Multidisciplinar,2000,1
Nordeste,RN,Multidisciplinar,2001,1
Nordeste,RN,Multidisciplinar,2002,2
Nordeste,RN,Multidisciplinar,2003,2
Nordeste,RN,Multidisciplinar,2004,2
Nordeste,RN,Multidisciplinar,2005,2
Nordeste,RN,Multidisciplinar,2006,2
Nordeste,RN,Multidisciplinar,2007,3
Nordeste,RN,Multidisciplinar,2008,3
Nordeste,RN,Multidisciplinar,2009,3
Nordeste,RN,Multidisciplinar,2010,3
Nordeste,RN,Multidisciplinar,2011,5
Nordeste,RN,Multidisciplinar,2012,8
Nordeste,RN,Multidisciplinar,2013,9
Nordeste,RN,Multidisciplinar,2014,10
Nordeste,RN,Multidisciplinar,2015,13
Nordeste,RN,Multidisciplinar,2016,16
Nordeste,RN,Multidisciplinar,2017,19
Nordeste,SE,Ciências agrárias,1996,0
Nordeste,SE,Ciências agrárias,1997,0
Nordeste,SE,Ciências agrárias,1998,0
Nordeste,SE,Ciências agrárias,1999,0
Nordeste,SE,Ciências agrárias,2000,0
Nordeste,SE,Ciências agrárias,2001,0
Nordeste,SE,Ciências agrárias,2002,0
Nordeste,SE,Ciências agrárias,2003,0
Nordeste,SE,Ciências agrárias,2004,1
Nordeste,SE,Ciências agrárias,2005,1
Nordeste,SE,Ciências agrárias,2006,1
Nordeste,SE,Ciências agrárias,2007,1
Nordeste,SE,Ciências agrárias,2008,3
Nordeste,SE,Ciências agrárias,2009,3
Nordeste,SE,Ciências agrárias,2010,4
Nordeste,SE,Ciências agrárias,2011,4
Nordeste,SE,Ciências agrárias,2012,4
Nordeste,SE,Ciências agrárias,2013,4
Nordeste,SE,Ciências agrárias,2014,5
Nordeste,SE,Ciências agrárias,2015,4
Nordeste,SE,Ciências agrárias,2016,3
Nordeste,SE,Ciências agrárias,2017,3
Nordeste,SE,Ciências biológicas,1996,0
Nordeste,SE,Ciências biológicas,1997,0
Nordeste,SE,Ciências biológicas,1998,0
Nordeste,SE,Ciências biológicas,1999,0
Nordeste,SE,Ciências biológicas,2000,0
Nordeste,SE,Ciências biológicas,2001,0
Nordeste,SE,Ciências biológicas,2002,0
Nordeste,SE,Ciências biológicas,2003,0
Nordeste,SE,Ciências biológicas,2004,0
Nordeste,SE,Ciências biológicas,2005,0
Nordeste,SE,Ciências biológicas,2006,0
Nordeste,SE,Ciências biológicas,2007,0
Nordeste,SE,Ciências biológicas,2008,1
Nordeste,SE,Ciências biológicas,2009,1
Nordeste,SE,Ciências biológicas,2010,2
Nordeste,SE,Ciências biológicas,2011,3
Nordeste,SE,Ciências biológicas,2012,3
Nordeste,SE,Ciências biológicas,2013,3
Nordeste,SE,Ciências biológicas,2014,3
Nordeste,SE,Ciências biológicas,2015,3
Nordeste,SE,Ciências biológicas,2016,3
Nordeste,SE,Ciências biológicas,2017,3
Nordeste,SE,Ciências da saúde,1996,0
Nordeste,SE,Ciências da saúde,1997,0
Nordeste,SE,Ciências da saúde,1998,0
Nordeste,SE,Ciências da saúde,1999,0
Nordeste,SE,Ciências da saúde,2000,0
Nordeste,SE,Ciências da saúde,2001,0
Nordeste,SE,Ciências da saúde,2002,0
Nordeste,SE,Ciências da saúde,2003,1
Nordeste,SE,Ciências da saúde,2004,1
Nordeste,SE,Ciências da saúde,2005,1
Nordeste,SE,Ciências da saúde,2006,1
Nordeste,SE,Ciências da saúde,2007,1
Nordeste,SE,Ciências da saúde,2008,2
Nordeste,SE,Ciências da saúde,2009,2
Nordeste,SE,Ciências da saúde,2010,2
Nordeste,SE,Ciências da saúde,2011,2
Nordeste,SE,Ciências da saúde,2012,4
Nordeste,SE,Ciências da saúde,2013,4
Nordeste,SE,Ciências da saúde,2014,6
Nordeste,SE,Ciências da saúde,2015,6
Nordeste,SE,Ciências da saúde,2016,7
Nordeste,SE,Ciências da saúde,2017,7
Nordeste,SE,Ciências exatas e da terra,1996,0
Nordeste,SE,Ciências exatas e da terra,1997,0
Nordeste,SE,Ciências exatas e da terra,1998,0
Nordeste,SE,Ciências exatas e da terra,1999,0
Nordeste,SE,Ciências exatas e da terra,2000,0
Nordeste,SE,Ciências exatas e da terra,2001,1
Nordeste,SE,Ciências exatas e da terra,2002,1
Nordeste,SE,Ciências exatas e da terra,2003,2
Nordeste,SE,Ciências exatas e da terra,2004,2
Nordeste,SE,Ciências exatas e da terra,2005,2
Nordeste,SE,Ciências exatas e da terra,2006,2
Nordeste,SE,Ciências exatas e da terra,2007,2
Nordeste,SE,Ciências exatas e da terra,2008,2
Nordeste,SE,Ciências exatas e da terra,2009,2
Nordeste,SE,Ciências exatas e da terra,2010,3
Nordeste,SE,Ciências exatas e da terra,2011,5
Nordeste,SE,Ciências exatas e da terra,2012,5
Nordeste,SE,Ciências exatas e da terra,2013,5
Nordeste,SE,Ciências exatas e da terra,2014,5
Nordeste,SE,Ciências exatas e da terra,2015,5
Nordeste,SE,Ciências exatas e da terra,2016,5
Nordeste,SE,Ciências exatas e da terra,2017,6
Nordeste,SE,Ciências humanas,1996,2
Nordeste,SE,Ciências humanas,1997,2
Nordeste,SE,Ciências humanas,1998,2
Nordeste,SE,Ciências humanas,1999,2
Nordeste,SE,Ciências humanas,2000,2
Nordeste,SE,Ciências humanas,2001,2
Nordeste,SE,Ciências humanas,2002,3
Nordeste,SE,Ciências humanas,2003,3
Nordeste,SE,Ciências humanas,2004,3
Nordeste,SE,Ciências humanas,2005,3
Nordeste,SE,Ciências humanas,2006,3
Nordeste,SE,Ciências humanas,2007,3
Nordeste,SE,Ciências humanas,2008,4
Nordeste,SE,Ciências humanas,2009,5
Nordeste,SE,Ciências humanas,2010,6
Nordeste,SE,Ciências humanas,2011,7
Nordeste,SE,Ciências humanas,2012,9
Nordeste,SE,Ciências humanas,2013,9
Nordeste,SE,Ciências humanas,2014,10
Nordeste,SE,Ciências humanas,2015,10
Nordeste,SE,Ciências humanas,2016,10
Nordeste,SE,Ciências humanas,2017,10
Nordeste,SE,Ciências sociais aplicadas,1996,0
Nordeste,SE,Ciências sociais aplicadas,1997,0
Nordeste,SE,Ciências sociais aplicadas,1998,0
Nordeste,SE,Ciências sociais aplicadas,1999,0
Nordeste,SE,Ciências sociais aplicadas,2000,0
Nordeste,SE,Ciências sociais aplicadas,2001,0
Nordeste,SE,Ciências sociais aplicadas,2002,0
Nordeste,SE,Ciências sociais aplicadas,2003,0
Nordeste,SE,Ciências sociais aplicadas,2004,0
Nordeste,SE,Ciências sociais aplicadas,2005,0
Nordeste,SE,Ciências sociais aplicadas,2006,1
Nordeste,SE,Ciências sociais aplicadas,2007,1
Nordeste,SE,Ciências sociais aplicadas,2008,1
Nordeste,SE,Ciências sociais aplicadas,2009,1
Nordeste,SE,Ciências sociais aplicadas,2010,1
Nordeste,SE,Ciências sociais aplicadas,2011,4
Nordeste,SE,Ciências sociais aplicadas,2012,5
Nordeste,SE,Ciências sociais aplicadas,2013,6
Nordeste,SE,Ciências sociais aplicadas,2014,6
Nordeste,SE,Ciências sociais aplicadas,2015,7
Nordeste,SE,Ciências sociais aplicadas,2016,8
Nordeste,SE,Ciências sociais aplicadas,2017,9
Nordeste,SE,Engenharias,1996,0
Nordeste,SE,Engenharias,1997,0
Nordeste,SE,Engenharias,1998,0
Nordeste,SE,Engenharias,1999,0
Nordeste,SE,Engenharias,2000,0
Nordeste,SE,Engenharias,2001,0
Nordeste,SE,Engenharias,2002,0
Nordeste,SE,Engenharias,2003,0
Nordeste,SE,Engenharias,2004,0
Nordeste,SE,Engenharias,2005,1
Nordeste,SE,Engenharias,2006,1
Nordeste,SE,Engenharias,2007,2
Nordeste,SE,Engenharias,2008,3
Nordeste,SE,Engenharias,2009,3
Nordeste,SE,Engenharias,2010,4
Nordeste,SE,Engenharias,2011,5
Nordeste,SE,Engenharias,2012,6
Nordeste,SE,Engenharias,2013,6
Nordeste,SE,Engenharias,2014,6
Nordeste,SE,Engenharias,2015,6
Nordeste,SE,Engenharias,2016,6
Nordeste,SE,Engenharias,2017,7
Nordeste,SE,"Linguística, letras e artes",1996,0
Nordeste,SE,"Linguística, letras e artes",1997,0
Nordeste,SE,"Linguística, letras e artes",1998,0
Nordeste,SE,"Linguística, letras e artes",1999,0
Nordeste,SE,"Linguística, letras e artes",2000,0
Nordeste,SE,"Linguística, letras e artes",2001,0
Nordeste,SE,"Linguística, letras e artes",2002,0
Nordeste,SE,"Linguística, letras e artes",2003,0
Nordeste,SE,"Linguística, letras e artes",2004,0
Nordeste,SE,"Linguística, letras e artes",2005,0
Nordeste,SE,"Linguística, letras e artes",2006,0
Nordeste,SE,"Linguística, letras e artes",2007,0
Nordeste,SE,"Linguística, letras e artes",2008,1
Nordeste,SE,"Linguística, letras e artes",2009,1
Nordeste,SE,"Linguística, letras e artes",2010,1
Nordeste,SE,"Linguística, letras e artes",2011,1
Nordeste,SE,"Linguística, letras e artes",2012,1
Nordeste,SE,"Linguística, letras e artes",2013,1
Nordeste,SE,"Linguística, letras e artes",2014,1
Nordeste,SE,"Linguística, letras e artes",2015,1
Nordeste,SE,"Linguística, letras e artes",2016,1
Nordeste,SE,"Linguística, letras e artes",2017,1
Nordeste,SE,Multidisciplinar,1996,1
Nordeste,SE,Multidisciplinar,1997,1
Nordeste,SE,Multidisciplinar,1998,1
Nordeste,SE,Multidisciplinar,1999,1
Nordeste,SE,Multidisciplinar,2000,1
Nordeste,SE,Multidisciplinar,2001,1
Nordeste,SE,Multidisciplinar,2002,1
Nordeste,SE,Multidisciplinar,2003,1
Nordeste,SE,Multidisciplinar,2004,1
Nordeste,SE,Multidisciplinar,2005,1
Nordeste,SE,Multidisciplinar,2006,2
Nordeste,SE,Multidisciplinar,2007,2
Nordeste,SE,Multidisciplinar,2008,2
Nordeste,SE,Multidisciplinar,2009,3
Nordeste,SE,Multidisciplinar,2010,3
Nordeste,SE,Multidisciplinar,2011,4
Nordeste,SE,Multidisciplinar,2012,4
Nordeste,SE,Multidisciplinar,2013,5
Nordeste,SE,Multidisciplinar,2014,5
Nordeste,SE,Multidisciplinar,2015,5
Nordeste,SE,Multidisciplinar,2016,7
Nordeste,SE,Multidisciplinar,2017,8
Sudeste,ES,Ciências agrárias,1996,0
Sudeste,ES,Ciências agrárias,1997,0
Sudeste,ES,Ciências agrárias,1998,0
Sudeste,ES,Ciências agrárias,1999,0
Sudeste,ES,Ciências agrárias,2000,0
Sudeste,ES,Ciências agrárias,2001,0
Sudeste,ES,Ciências agrárias,2002,0
Sudeste,ES,Ciências agrárias,2003,1
Sudeste,ES,Ciências agrárias,2004,2
Sudeste,ES,Ciências agrárias,2005,2
Sudeste,ES,Ciências agrárias,2006,2
Sudeste,ES,Ciências agrárias,2007,2
Sudeste,ES,Ciências agrárias,2008,5
Sudeste,ES,Ciências agrárias,2009,5
Sudeste,ES,Ciências agrárias,2010,6
Sudeste,ES,Ciências agrárias,2011,7
Sudeste,ES,Ciências agrárias,2012,7
Sudeste,ES,Ciências agrárias,2013,8
Sudeste,ES,Ciências agrárias,2014,8
Sudeste,ES,Ciências agrárias,2015,8
Sudeste,ES,Ciências agrárias,2016,10
Sudeste,ES,Ciências agrárias,2017,10
Sudeste,ES,Ciências biológicas,1996,1
Sudeste,ES,Ciências biológicas,1997,1
Sudeste,ES,Ciências biológicas,1998,1
Sudeste,ES,Ciências biológicas,1999,1
Sudeste,ES,Ciências biológicas,2000,1
Sudeste,ES,Ciências biológicas,2001,2
Sudeste,ES,Ciências biológicas,2002,2
Sudeste,ES,Ciências biológicas,2003,2
Sudeste,ES,Ciências biológicas,2004,2
Sudeste,ES,Ciências biológicas,2005,2
Sudeste,ES,Ciências biológicas,2006,2
Sudeste,ES,Ciências biológicas,2007,3
Sudeste,ES,Ciências biológicas,2008,3
Sudeste,ES,Ciências biológicas,2009,3
Sudeste,ES,Ciências biológicas,2010,4
Sudeste,ES,Ciências biológicas,2011,4
Sudeste,ES,Ciências biológicas,2012,5
Sudeste,ES,Ciências biológicas,2013,5
