Regiao,UF,Area,Ano,Quantidade,
Norte,PA,Ciências agrárias,2000,0,
Norte,PA,Ciências agrárias,2001,0,
Norte,PA,Ciências agrárias,2002,0,
Norte,PA,Ciências agrárias,2003,0,
Norte,PA,Ciências agrárias,2004,2,
Norte,PA,Ciências agrárias,2005,6,
Norte,PA,Ciências agrárias,2006,5,
Norte,PA,Ciências agrárias,2007,12,
Norte,PA,Ciências agrárias,2008,9,
Norte,PA,Ciências agrárias,2009,11,
Norte,PA,Ciências agrárias,2010,14,
Norte,PA,Ciências agrárias,2011,19,
Norte,PA,Ciências agrárias,2012,22,
Norte,PA,Ciências agrárias,2013,19,
Norte,PA,Ciências agrárias,2014,24,
Norte,PA,Ciências agrárias,2015,22,
Norte,PA,Ciências agrárias,2016,21,
Norte,PA,Ciências agrárias,2017,29,
Norte,PA,Ciências biológicas,1996,2,
Norte,PA,Ciências biológicas,1997,5,
Norte,PA,Ciências biológicas,1998,3,
Norte,PA,Ciências biológicas,1999,4,
Norte,PA,Ciências biológicas,2000,13,
Norte,PA,Ciências biológicas,2001,14,
Norte,PA,Ciências biológicas,2002,6,
Norte,PA,Ciências biológicas,2003,12,
Norte,PA,Ciências biológicas,2004,7,
Norte,PA,Ciências biológicas,2005,14,
Norte,PA,Ciências biológicas,2006,14,
Norte,PA,Ciências biológicas,2007,17,
Norte,PA,Ciências biológicas,2008,17,
Norte,PA,Ciências biológicas,2009,22,
Norte,PA,Ciências biológicas,2010,33,
Norte,PA,Ciências biológicas,2011,39,
Norte,PA,Ciências biológicas,2012,41,
Norte,PA,Ciências biológicas,2013,56,
Norte,PA,Ciências biológicas,2014,49,
Norte,PA,Ciências biológicas,2015,61,
Norte,PA,Ciências biológicas,2016,50,
Norte,PA,Ciências biológicas,2017,47,
Norte,PA,Ciências da saúde,1996,0,
Norte,PA,Ciências da saúde,1997,0,
Norte,PA,Ciências da saúde,1998,0,
Norte,PA,Ciências da saúde,1999,0,
Norte,PA,Ciências da saúde,2000,0,
Norte,PA,Ciências da saúde,2001,0,
Norte,PA,Ciências da saúde,2002,0,
Norte,PA,Ciências da saúde,2003,0,
Norte,PA,Ciências da saúde,2004,0,
Norte,PA,Ciências da saúde,2005,0,
Norte,PA,Ciências da saúde,2006,0,
Norte,PA,Ciências da saúde,2007,0,
Norte,PA,Ciências da saúde,2008,0,
Norte,PA,Ciências da saúde,2009,1,
Norte,PA,Ciências da saúde,2010,2,
Norte,PA,Ciências da saúde,2011,6,
Norte,PA,Ciências da saúde,2012,4,
Norte,PA,Ciências da saúde,2013,5,
Norte,PA,Ciências da saúde,2014,28,
Norte,PA,Ciências da saúde,2015,8,
Norte,PA,Ciências da saúde,2016,8,
Norte,PA,Ciências da saúde,2017,12,
Norte,PA,Ciências exatas e da terra,1996,9,
Norte,PA,Ciências exatas e da terra,1997,4,
Norte,PA,Ciências exatas e da terra,1998,3,
Norte,PA,Ciências exatas e da terra,1999,5,
Norte,PA,Ciências exatas e da terra,2000,4,
Norte,PA,Ciências exatas e da terra,2001,4,
Norte,PA,Ciências exatas e da terra,2002,0,
Norte,PA,Ciências exatas e da terra,2003,6,
Norte,PA,Ciências exatas e da terra,2004,3,
Norte,PA,Ciências exatas e da terra,2005,3,
Norte,PA,Ciências exatas e da terra,2006,13,
Norte,PA,Ciências exatas e da terra,2007,7,
Norte,PA,Ciências exatas e da terra,2008,8,
Norte,PA,Ciências exatas e da terra,2009,6,
Norte,PA,Ciências exatas e da terra,2010,23,
Norte,PA,Ciências exatas e da terra,2011,26,
Norte,PA,Ciências exatas e da terra,2012,30,
Norte,PA,Ciências exatas e da terra,2013,17,
Norte,PA,Ciências exatas e da terra,2014,34,
Norte,PA,Ciências exatas e da terra,2015,53,
Norte,PA,Ciências exatas e da terra,2016,46,
Norte,PA,Ciências exatas e da terra,2017,34,
Norte,PA,Ciências humanas,1996,0,
Norte,PA,Ciências humanas,1997,0,
Norte,PA,Ciências humanas,1998,0,
Norte,PA,Ciências humanas,1999,0,
Norte,PA,Ciências humanas,2000,0,
Norte,PA,Ciências humanas,2001,0,
Norte,PA,Ciências humanas,2002,0,
Norte,PA,Ciências humanas,2003,0,
Norte,PA,Ciências humanas,2004,0,
Norte,PA,Ciências humanas,2005,1,
Norte,PA,Ciências humanas,2006,7,
Norte,PA,Ciências humanas,2007,11,
Norte,PA,Ciências humanas,2008,19,
Norte,PA,Ciências humanas,2009,11,
Norte,PA,Ciências humanas,2010,11,
Norte,PA,Ciências humanas,2011,20,
Norte,PA,Ciências humanas,2012,18,
Norte,PA,Ciências humanas,2013,35,
Norte,PA,Ciências humanas,2014,43,
Norte,PA,Ciências humanas,2015,53,
Norte,PA,Ciências humanas,2016,70,
Norte,PA,Ciências humanas,2017,70,
Norte,PA,Ciências sociais aplicadas,1996,0,
Norte,PA,Ciências sociais aplicadas,1997,0,
Norte,PA,Ciências sociais aplicadas,1998,0,
Norte,PA,Ciências sociais aplicadas,1999,0,
Norte,PA,Ciências sociais aplicadas,2000,0,
Norte,PA,Ciências sociais aplicadas,2001,0,
Norte,PA,Ciências sociais aplicadas,2002,0,
Norte,PA,Ciências sociais aplicadas,2003,0,
Norte,PA,Ciências sociais aplicadas,2004,0,
Norte,PA,Ciências sociais aplicadas,2005,0,
Norte,PA,Ciências sociais aplicadas,2006,2,
Norte,PA,Ciências sociais aplicadas,2007,1,
Norte,PA,Ciências sociais aplicadas,2008,2,
Norte,PA,Ciências sociais aplicadas,2009,4,
Norte,PA,Ciências sociais aplicadas,2010,2,
Norte,PA,Ciências sociais aplicadas,2011,4,
Norte,PA,Ciências sociais aplicadas,2012,2,
Norte,PA,Ciências sociais aplicadas,2013,3,
Norte,PA,Ciências sociais aplicadas,2014,7,
Norte,PA,Ciências sociais aplicadas,2015,7,
Norte,PA,Ciências sociais aplicadas,2016,3,
Norte,PA,Ciências sociais aplicadas,2017,8,
Norte,PA,Engenharias,1996,0,
Norte,PA,Engenharias,1997,0,
Norte,PA,Engenharias,1998,0,
Norte,PA,Engenharias,1999,0,
Norte,PA,Engenharias,2000,0,
Norte,PA,Engenharias,2001,1,
Norte,PA,Engenharias,2002,2,
Norte,PA,Engenharias,2003,5,
Norte,PA,Engenharias,2004,3,
Norte,PA,Engenharias,2005,2,
Norte,PA,Engenharias,2006,11,
Norte,PA,Engenharias,2007,3,
Norte,PA,Engenharias,2008,9,
Norte,PA,Engenharias,2009,15,
Norte,PA,Engenharias,2010,10,
Norte,PA,Engenharias,2011,19,
Norte,PA,Engenharias,2012,23,
Norte,PA,Engenharias,2013,18,
Norte,PA,Engenharias,2014,21,
Norte,PA,Engenharias,2015,29,
Norte,PA,Engenharias,2016,40,
Norte,PA,Engenharias,2017,28,
Norte,PA,"Linguística, letras e artes",1996,0,
Norte,PA,"Linguística, letras e artes",1997,0,
Norte,PA,"Linguística, letras e artes",1998,0,
Norte,PA,"Linguística, letras e artes",1999,0,
Norte,PA,"Linguística, letras e artes",2000,0,
Norte,PA,"Linguística, letras e artes",2001,0,
Norte,PA,"Linguística, letras e artes",2002,0,
Norte,PA,"Linguística, letras e artes",2003,0,
Norte,PA,"Linguística, letras e artes",2004,0,
Norte,PA,"Linguística, letras e artes",2005,0,
Norte,PA,"Linguística, letras e artes",2006,0,
Norte,PA,"Linguística, letras e artes",2007,0,
Norte,PA,"Linguística, letras e artes",2008,0,
Norte,PA,"Linguística, letras e artes",2009,0,
Norte,PA,"Linguística, letras e artes",2010,0,
Norte,PA,"Linguística, letras e artes",2011,0,
Norte,PA,"Linguística, letras e artes",2012,0,
Norte,PA,"Linguística, letras e artes",2013,0,
Norte,PA,"Linguística, letras e artes",2014,1,
Norte,PA,"Linguística, letras e artes",2015,1,
Norte,PA,"Linguística, letras e artes",2016,0,
Norte,PA,"Linguística, letras e artes",2017,11,
Norte,PA,Multidisciplinar,1996,0,
Norte,PA,Multidisciplinar,1997,0,
Norte,PA,Multidisciplinar,1998,0,
Norte,PA,Multidisciplinar,1999,8,
Norte,PA,Multidisciplinar,2000,2,
Norte,PA,Multidisciplinar,2001,0,
Norte,PA,Multidisciplinar,2002,7,
Norte,PA,Multidisciplinar,2003,9,
Norte,PA,Multidisciplinar,2004,20,
Norte,PA,Multidisciplinar,2005,16,
Norte,PA,Multidisciplinar,2006,7,
Norte,PA,Multidisciplinar,2007,14,
Norte,PA,Multidisciplinar,2008,13,
Norte,PA,Multidisciplinar,2009,13,
Norte,PA,Multidisciplinar,2010,24,
Norte,PA,Multidisciplinar,2011,13,
Norte,PA,Multidisciplinar,2012,26,
Norte,PA,Multidisciplinar,2013,15,
Norte,PA,Multidisciplinar,2014,24,
Norte,PA,Multidisciplinar,2015,38,
Norte,PA,Multidisciplinar,2016,56,
Norte,PA,Multidisciplinar,2017,62,
Nordeste,PB,Ciências agrárias,1996,0,
Nordeste,PB,Ciências agrárias,1997,0,
Nordeste,PB,Ciências agrárias,1998,0,
Nordeste,PB,Ciências agrárias,1999,0,
Nordeste,PB,Ciências agrárias,2000,0,
Nordeste,PB,Ciências agrárias,2001,0,
Nordeste,PB,Ciências agrárias,2002,0,
Nordeste,PB,Ciências agrárias,2003,2,
Nordeste,PB,Ciências agrárias,2004,0,
Nordeste,PB,Ciências agrárias,2005,12,
Nordeste,PB,Ciências agrárias,2006,21,
Nordeste,PB,Ciências agrárias,2007,16,
Nordeste,PB,Ciências agrárias,2008,19,
Nordeste,PB,Ciências agrárias,2009,21,
Nordeste,PB,Ciências agrárias,2010,23,
Nordeste,PB,Ciências agrárias,2011,36,
Nordeste,PB,Ciências agrárias,2012,64,
Nordeste,PB,Ciências agrárias,2013,64,
Nordeste,PB,Ciências agrárias,2014,66,
Nordeste,PB,Ciências agrárias,2015,47,
Nordeste,PB,Ciências agrárias,2016,73,
Nordeste,PB,Ciências agrárias,2017,76,
Nordeste,PB,Ciências biológicas,1996,0,
Nordeste,PB,Ciências biológicas,1997,0,
Nordeste,PB,Ciências biológicas,1998,0,
Nordeste,PB,Ciências biológicas,1999,0,
Nordeste,PB,Ciências biológicas,2000,0,
Nordeste,PB,Ciências biológicas,2001,0,
Nordeste,PB,Ciências biológicas,2002,0,
Nordeste,PB,Ciências biológicas,2003,2,
Nordeste,PB,Ciências biológicas,2004,5,
Nordeste,PB,Ciências biológicas,2005,6,
Nordeste,PB,Ciências biológicas,2006,8,
Nordeste,PB,Ciências biológicas,2007,3,
Nordeste,PB,Ciências biológicas,2008,3,
Nordeste,PB,Ciências biológicas,2009,2,
Nordeste,PB,Ciências biológicas,2010,5,
Nordeste,PB,Ciências biológicas,2011,7,
Nordeste,PB,Ciências biológicas,2012,9,
Nordeste,PB,Ciências biológicas,2013,15,
Nordeste,PB,Ciências biológicas,2014,12,
Nordeste,PB,Ciências biológicas,2015,9,
Nordeste,PB,Ciências biológicas,2016,6,
Nordeste,PB,Ciências biológicas,2017,9,
Nordeste,PB,Ciências da saúde,1996,0,
Nordeste,PB,Ciências da saúde,1997,0,
Nordeste,PB,Ciências da saúde,1998,0,
Nordeste,PB,Ciências da saúde,1999,0,
Nordeste,PB,Ciências da saúde,2000,5,
Nordeste,PB,Ciências da saúde,2001,1,
Nordeste,PB,Ciências da saúde,2002,17,
Nordeste,PB,Ciências da saúde,2003,13,
Nordeste,PB,Ciências da saúde,2004,34,
Nordeste,PB,Ciências da saúde,2005,11,
Nordeste,PB,Ciências da saúde,2006,32,
Nordeste,PB,Ciências da saúde,2007,18,
Nordeste,PB,Ciências da saúde,2008,35,
Nordeste,PB,Ciências da saúde,2009,14,
Nordeste,PB,Ciências da saúde,2010,23,
Nordeste,PB,Ciências da saúde,2011,26,
Nordeste,PB,Ciências da saúde,2012,25,
Nordeste,PB,Ciências da saúde,2013,24,
Nordeste,PB,Ciências da saúde,2014,27,
Nordeste,PB,Ciências da saúde,2015,42,
Nordeste,PB,Ciências da saúde,2016,44,
Nordeste,PB,Ciências da saúde,2017,41,
Nordeste,PB,Ciências exatas e da terra,1996,1,
Nordeste,PB,Ciências exatas e da terra,1997,0,
Nordeste,PB,Ciências exatas e da terra,1998,0,
Nordeste,PB,Ciências exatas e da terra,1999,0,
Nordeste,PB,Ciências exatas e da terra,2000,5,
Nordeste,PB,Ciências exatas e da terra,2001,0,
Nordeste,PB,Ciências exatas e da terra,2002,2,
Nordeste,PB,Ciências exatas e da terra,2003,4,
Nordeste,PB,Ciências exatas e da terra,2004,11,
Nordeste,PB,Ciências exatas e da terra,2005,10,
Nordeste,PB,Ciências exatas e da terra,2006,3,
Nordeste,PB,Ciências exatas e da terra,2007,6,
Nordeste,PB,Ciências exatas e da terra,2008,31,
Nordeste,PB,Ciências exatas e da terra,2009,36,
Nordeste,PB,Ciências exatas e da terra,2010,34,
Nordeste,PB,Ciências exatas e da terra,2011,33,
Nordeste,PB,Ciências exatas e da terra,2012,21,
Nordeste,PB,Ciências exatas e da terra,2013,38,
Nordeste,PB,Ciências exatas e da terra,2014,53,
Nordeste,PB,Ciências exatas e da terra,2015,38,
Nordeste,PB,Ciências exatas e da terra,2016,53,
Nordeste,PB,Ciências exatas e da terra,2017,63,
Nordeste,PB,Ciências humanas,1996,0,
Nordeste,PB,Ciências humanas,1997,0,
Nordeste,PB,Ciências humanas,1998,0,
Nordeste,PB,Ciências humanas,1999,0,
Nordeste,PB,Ciências humanas,2000,0,
Nordeste,PB,Ciências humanas,2001,0,
Nordeste,PB,Ciências humanas,2002,1,
Nordeste,PB,Ciências humanas,2003,2,
Nordeste,PB,Ciências humanas,2004,6,
Nordeste,PB,Ciências humanas,2005,7,
Nordeste,PB,Ciências humanas,2006,9,
Nordeste,PB,Ciências humanas,2007,34,
Nordeste,PB,Ciências humanas,2008,45,
Nordeste,PB,Ciências humanas,2009,36,
Nordeste,PB,Ciências humanas,2010,62,
Nordeste,PB,Ciências humanas,2011,44,
Nordeste,PB,Ciências humanas,2012,60,
Nordeste,PB,Ciências humanas,2013,76,
Nordeste,PB,Ciências humanas,2014,76,
Nordeste,PB,Ciências humanas,2015,64,
Nordeste,PB,Ciências humanas,2016,51,
Nordeste,PB,Ciências humanas,2017,67,
Nordeste,PB,Ciências sociais aplicadas,1996,0,
Nordeste,PB,Ciências sociais aplicadas,1997,0,
Nordeste,PB,Ciências sociais aplicadas,1998,0,
Nordeste,PB,Ciências sociais aplicadas,1999,0,
Nordeste,PB,Ciências sociais aplicadas,2000,0,
Nordeste,PB,Ciências sociais aplicadas,2001,0,
Nordeste,PB,Ciências sociais aplicadas,2002,0,
Nordeste,PB,Ciências sociais aplicadas,2003,0,
Nordeste,PB,Ciências sociais aplicadas,2004,0,
Nordeste,PB,Ciências sociais aplicadas,2005,0,
Nordeste,PB,Ciências sociais aplicadas,2006,0,
Nordeste,PB,Ciências sociais aplicadas,2007,0,
Nordeste,PB,Ciências sociais aplicadas,2008,0,
Nordeste,PB,Ciências sociais aplicadas,2009,0,
Nordeste,PB,Ciências sociais aplicadas,2010,0,
Nordeste,PB,Ciências sociais aplicadas,2011,0,
Nordeste,PB,Ciências sociais aplicadas,2012,0,
Nordeste,PB,Ciências sociais aplicadas,2013,2,
Nordeste,PB,Ciências sociais aplicadas,2014,3,
Nordeste,PB,Ciências sociais aplicadas,2015,12,
Nordeste,PB,Ciências sociais aplicadas,2016,31,
Nordeste,PB,Ciências sociais aplicadas,2017,26,
Nordeste,PB,Engenharias,1996,7,
Nordeste,PB,Engenharias,1997,3,
Nordeste,PB,Engenharias,1998,3,
Nordeste,PB,Engenharias,1999,6,
Nordeste,PB,Engenharias,2000,10,
Nordeste,PB,Engenharias,2001,15,
Nordeste,PB,Engenharias,2002,24,
Nordeste,PB,Engenharias,2003,20,
Nordeste,PB,Engenharias,2004,35,
Nordeste,PB,Engenharias,2005,26,
Nordeste,PB,Engenharias,2006,31,
Nordeste,PB,Engenharias,2007,48,
Nordeste,PB,Engenharias,2008,36,
Nordeste,PB,Engenharias,2009,44,
Nordeste,PB,Engenharias,2010,34,
Nordeste,PB,Engenharias,2011,60,
Nordeste,PB,Engenharias,2012,63,
Nordeste,PB,Engenharias,2013,77,
Nordeste,PB,Engenharias,2014,74,
Nordeste,PB,Engenharias,2015,85,
Nordeste,PB,Engenharias,2016,100,
Nordeste,PB,Engenharias,2017,77,
Nordeste,PB,"Linguística, letras e artes",1996,1,
Nordeste,PB,"Linguística, letras e artes",1997,3,
Nordeste,PB,"Linguística, letras e artes",1998,0,
Nordeste,PB,"Linguística, letras e artes",1999,5,
Nordeste,PB,"Linguística, letras e artes",2000,1,
Nordeste,PB,"Linguística, letras e artes",2001,5,
Nordeste,PB,"Linguística, letras e artes",2002,2,
Nordeste,PB,"Linguística, letras e artes",2003,4,
Nordeste,PB,"Linguística, letras e artes",2004,6,
Nordeste,PB,"Linguística, letras e artes",2005,15,
Nordeste,PB,"Linguística, letras e artes",2006,16,
Nordeste,PB,"Linguística, letras e artes",2007,11,
Nordeste,PB,"Linguística, letras e artes",2008,20,
Nordeste,PB,"Linguística, letras e artes",2009,23,
Nordeste,PB,"Linguística, letras e artes",2010,28,
Nordeste,PB,"Linguística, letras e artes",2011,35,
Nordeste,PB,"Linguística, letras e artes",2012,34,
Nordeste,PB,"Linguística, letras e artes",2013,33,
Nordeste,PB,"Linguística, letras e artes",2014,28,
Nordeste,PB,"Linguística, letras e artes",2015,48,
Nordeste,PB,"Linguística, letras e artes",2016,37,
Nordeste,PB,"Linguística, letras e artes",2017,44,
Nordeste,PB,Multidisciplinar,1996,0,
Nordeste,PB,Multidisciplinar,1997,0,
Nordeste,PB,Multidisciplinar,1998,0,
Nordeste,PB,Multidisciplinar,1999,0,
Nordeste,PB,Multidisciplinar,2000,5,
Nordeste,PB,Multidisciplinar,2001,2,
Nordeste,PB,Multidisciplinar,2002,0,
Nordeste,PB,Multidisciplinar,2003,14,
Nordeste,PB,Multidisciplinar,2004,11,
Nordeste,PB,Multidisciplinar,2005,13,
Nordeste,PB,Multidisciplinar,2006,12,
Nordeste,PB,Multidisciplinar,2007,8,
Nordeste,PB,Multidisciplinar,2008,18,
Nordeste,PB,Multidisciplinar,2009,11,
Nordeste,PB,Multidisciplinar,2010,18,
Nordeste,PB,Multidisciplinar,2011,21,
Nordeste,PB,Multidisciplinar,2012,11,
Nordeste,PB,Multidisciplinar,2013,24,
Nordeste,PB,Multidisciplinar,2014,26,
Nordeste,PB,Multidisciplinar,2015,23,
Nordeste,PB,Multidisciplinar,2016,32,
Nordeste,PB,Multidisciplinar,2017,26,
Sul,PR,Ciências agrárias,1996,12,
Sul,PR,Ciências agrárias,1997,8,
Sul,PR,Ciências agrárias,1998,8,
Sul,PR,Ciências agrárias,1999,13,
Sul,PR,Ciências agrárias,2000,25,
Sul,PR,Ciências agrárias,2001,26,
Sul,PR,Ciências agrárias,2002,36,
Sul,PR,Ciências agrárias,2003,63,
Sul,PR,Ciências agrárias,2004,63,
Sul,PR,Ciências agrárias,2005,65,
Sul,PR,Ciências agrárias,2006,105,
Sul,PR,Ciências agrárias,2007,99,
Sul,PR,Ciências agrárias,2008,100,
Sul,PR,Ciências agrárias,2009,107,
Sul,PR,Ciências agrárias,2010,108,
Sul,PR,Ciências agrárias,2011,91,
Sul,PR,Ciências agrárias,2012,135,
Sul,PR,Ciências agrárias,2013,162,
Sul,PR,Ciências agrárias,2014,196,
Sul,PR,Ciências agrárias,2015,197,
Sul,PR,Ciências agrárias,2016,249,
Sul,PR,Ciências agrárias,2017,230,
Sul,PR,Ciências biológicas,1996,15,
Sul,PR,Ciências biológicas,1997,13,
Sul,PR,Ciências biológicas,1998,25,
Sul,PR,Ciências biológicas,1999,35,
Sul,PR,Ciências biológicas,2000,30,
Sul,PR,Ciências biológicas,2001,49,
Sul,PR,Ciências biológicas,2002,36,
Sul,PR,Ciências biológicas,2003,50,
Sul,PR,Ciências biológicas,2004,49,
Sul,PR,Ciências biológicas,2005,52,
Sul,PR,Ciências biológicas,2006,66,
Sul,PR,Ciências biológicas,2007,69,
Sul,PR,Ciências biológicas,2008,61,
Sul,PR,Ciências biológicas,2009,78,
Sul,PR,Ciências biológicas,2010,63,
Sul,PR,Ciências biológicas,2011,71,
Sul,PR,Ciências biológicas,2012,75,
Sul,PR,Ciências biológicas,2013,116,
Sul,PR,Ciências biológicas,2014,158,
Sul,PR,Ciências biológicas,2015,148,
Sul,PR,Ciências biológicas,2016,148,
Sul,PR,Ciências biológicas,2017,160,
Sul,PR,Ciências da saúde,1996,1,
Sul,PR,Ciências da saúde,1997,7,
Sul,PR,Ciências da saúde,1998,2,
Sul,PR,Ciências da saúde,1999,9,
Sul,PR,Ciências da saúde,2000,11,
Sul,PR,Ciências da saúde,2001,14,
Sul,PR,Ciências da saúde,2002,17,
Sul,PR,Ciências da saúde,2003,17,
Sul,PR,Ciências da saúde,2004,11,
Sul,PR,Ciências da saúde,2005,28,
Sul,PR,Ciências da saúde,2006,30,
Sul,PR,Ciências da saúde,2007,28,
Sul,PR,Ciências da saúde,2008,31,
Sul,PR,Ciências da saúde,2009,33,
Sul,PR,Ciências da saúde,2010,48,
Sul,PR,Ciências da saúde,2011,72,
Sul,PR,Ciências da saúde,2012,99,
Sul,PR,Ciências da saúde,2013,138,
Sul,PR,Ciências da saúde,2014,136,
Sul,PR,Ciências da saúde,2015,162,
Sul,PR,Ciências da saúde,2016,213,
Sul,PR,Ciências da saúde,2017,245,
Sul,PR,Ciências exatas e da terra,1996,1,
Sul,PR,Ciências exatas e da terra,1997,2,
Sul,PR,Ciências exatas e da terra,1998,1,
Sul,PR,Ciências exatas e da terra,1999,4,
Sul,PR,Ciências exatas e da terra,2000,8,
Sul,PR,Ciências exatas e da terra,2001,10,
Sul,PR,Ciências exatas e da terra,2002,4,
Sul,PR,Ciências exatas e da terra,2003,20,
Sul,PR,Ciências exatas e da terra,2004,18,
Sul,PR,Ciências exatas e da terra,2005,41,
Sul,PR,Ciências exatas e da terra,2006,43,
Sul,PR,Ciências exatas e da terra,2007,26,
Sul,PR,Ciências exatas e da terra,2008,58,
Sul,PR,Ciências exatas e da terra,2009,47,
Sul,PR,Ciências exatas e da terra,2010,37,
Sul,PR,Ciências exatas e da terra,2011,38,
Sul,PR,Ciências exatas e da terra,2012,50,
Sul,PR,Ciências exatas e da terra,2013,88,
Sul,PR,Ciências exatas e da terra,2014,112,
Sul,PR,Ciências exatas e da terra,2015,104,
Sul,PR,Ciências exatas e da terra,2016,117,
Sul,PR,Ciências exatas e da terra,2017,118,
Sul,PR,Ciências humanas,1996,1,
Sul,PR,Ciências humanas,1997,4,
Sul,PR,Ciências humanas,1998,4,
Sul,PR,Ciências humanas,1999,4,
Sul,PR,Ciências humanas,2000,2,
Sul,PR,Ciências humanas,2001,5,
Sul,PR,Ciências humanas,2002,4,
Sul,PR,Ciências humanas,2003,1,
Sul,PR,Ciências humanas,2004,14,
Sul,PR,Ciências humanas,2005,16,
Sul,PR,Ciências humanas,2006,17,
Sul,PR,Ciências humanas,2007,22,
Sul,PR,Ciências humanas,2008,35,
Sul,PR,Ciências humanas,2009,52,
Sul,PR,Ciências humanas,2010,43,
Sul,PR,Ciências humanas,2011,71,
Sul,PR,Ciências humanas,2012,72,
Sul,PR,Ciências humanas,2013,118,
Sul,PR,Ciências humanas,2014,137,
Sul,PR,Ciências humanas,2015,139,
Sul,PR,Ciências humanas,2016,190,
Sul,PR,Ciências humanas,2017,188,
Sul,PR,Ciências sociais aplicadas,1996,0,
Sul,PR,Ciências sociais aplicadas,1997,0,
Sul,PR,Ciências sociais aplicadas,1998,8,
Sul,PR,Ciências sociais aplicadas,1999,5,
Sul,PR,Ciências sociais aplicadas,2000,16,
Sul,PR,Ciências sociais aplicadas,2001,24,
Sul,PR,Ciências sociais aplicadas,2002,24,
Sul,PR,Ciências sociais aplicadas,2003,33,
Sul,PR,Ciências sociais aplicadas,2004,23,
Sul,PR,Ciências sociais aplicadas,2005,13,
Sul,PR,Ciências sociais aplicadas,2006,16,
Sul,PR,Ciências sociais aplicadas,2007,6,
Sul,PR,Ciências sociais aplicadas,2008,12,
Sul,PR,Ciências sociais aplicadas,2009,27,
Sul,PR,Ciências sociais aplicadas,2010,25,
Sul,PR,Ciências sociais aplicadas,2011,37,
Sul,PR,Ciências sociais aplicadas,2012,40,
Sul,PR,Ciências sociais aplicadas,2013,55,
Sul,PR,Ciências sociais aplicadas,2014,84,
Sul,PR,Ciências sociais aplicadas,2015,75,
Sul,PR,Ciências sociais aplicadas,2016,111,
Sul,PR,Ciências sociais aplicadas,2017,101,
Sul,PR,Engenharias,1996,0,
Sul,PR,Engenharias,1997,0,
Sul,PR,Engenharias,1998,0,
Sul,PR,Engenharias,1999,0,
Sul,PR,Engenharias,2000,0,
Sul,PR,Engenharias,2001,6,
Sul,PR,Engenharias,2002,4,
Sul,PR,Engenharias,2003,8,
Sul,PR,Engenharias,2004,22,
Sul,PR,Engenharias,2005,29,
Sul,PR,Engenharias,2006,39,
Sul,PR,Engenharias,2007,27,
Sul,PR,Engenharias,2008,30,
Sul,PR,Engenharias,2009,27,
Sul,PR,Engenharias,2010,33,
Sul,PR,Engenharias,2011,33,
Sul,PR,Engenharias,2012,48,
Sul,PR,Engenharias,2013,49,
Sul,PR,Engenharias,2014,65,
Sul,PR,Engenharias,2015,86,
Sul,PR,Engenharias,2016,92,
Sul,PR,Engenharias,2017,100,
Sul,PR,"Linguística, letras e artes",1996,0,
Sul,PR,"Linguística, letras e artes",1997,0,
Sul,PR,"Linguística, letras e artes",1998,0,
Sul,PR,"Linguística, letras e artes",1999,0,
Sul,PR,"Linguística, letras e artes",2000,0,
Sul,PR,"Linguística, letras e artes",2001,1,
Sul,PR,"Linguística, letras e artes",2002,0,
Sul,PR,"Linguística, letras e artes",2003,2,
Sul,PR,"Linguística, letras e artes",2004,9,
Sul,PR,"Linguística, letras e artes",2005,1,
Sul,PR,"Linguística, letras e artes",2006,10,
Sul,PR,"Linguística, letras e artes",2007,24,
Sul,PR,"Linguística, letras e artes",2008,18,
Sul,PR,"Linguística, letras e artes",2009,19,
Sul,PR,"Linguística, letras e artes",2010,26,
Sul,PR,"Linguística, letras e artes",2011,31,
Sul,PR,"Linguística, letras e artes",2012,34,
Sul,PR,"Linguística, letras e artes",2013,29,
Sul,PR,"Linguística, letras e artes",2014,41,
Sul,PR,"Linguística, letras e artes",2015,64,
Sul,PR,"Linguística, letras e artes",2016,70,
Sul,PR,"Linguística, letras e artes",2017,53,
Sul,PR,Multidisciplinar,1996,0,
Sul,PR,Multidisciplinar,1997,0,
Sul,PR,Multidisciplinar,1998,1,
Sul,PR,Multidisciplinar,1999,13,
Sul,PR,Multidisciplinar,2000,5,
Sul,PR,Multidisciplinar,2001,9,
Sul,PR,Multidisciplinar,2002,8,
Sul,PR,Multidisciplinar,2003,4,
Sul,PR,Multidisciplinar,2004,10,
Sul,PR,Multidisciplinar,2005,2,
Sul,PR,Multidisciplinar,2006,20,
Sul,PR,Multidisciplinar,2007,38,
Sul,PR,Multidisciplinar,2008,11,
Sul,PR,Multidisciplinar,2009,21,
Sul,PR,Multidisciplinar,2010,21,
Sul,PR,Multidisciplinar,2011,11,
Sul,PR,Multidisciplinar,2012,40,
Sul,PR,Multidisciplinar,2013,50,
Sul,PR,Multidisciplinar,2014,59,
Sul,PR,Multidisciplinar,2015,55,
Sul,PR,Multidisciplinar,2016,62,
Sul,PR,Multidisciplinar,2017,88,
Nordeste,PE,Ciências agrárias,1996,0,
Nordeste,PE,Ciências agrárias,1997,0,
Nordeste,PE,Ciências agrárias,1998,0,
Nordeste,PE,Ciências agrárias,1999,0,
Nordeste,PE,Ciências agrárias,2000,0,
Nordeste,PE,Ciências agrárias,2001,0,
Nordeste,PE,Ciências agrárias,2002,1,
Nordeste,PE,Ciências agrárias,2003,18,
