Regiao,UF,Area,Ano,Quantidade,
Sudeste,MG,Ciências humanas,2001,224,
Sudeste,MG,Ciências humanas,2002,308,
Sudeste,MG,Ciências humanas,2003,340,
Sudeste,MG,Ciências humanas,2004,361,
Sudeste,MG,Ciências humanas,2005,368,
Sudeste,MG,Ciências humanas,2006,435,
Sudeste,MG,Ciências humanas,2007,441,
Sudeste,MG,Ciências humanas,2008,464,
Sudeste,MG,Ciências humanas,2009,500,
Sudeste,MG,Ciências humanas,2010,584,
Sudeste,MG,Ciências humanas,2011,626,
Sudeste,MG,Ciências humanas,2012,702,
Sudeste,MG,Ciências humanas,2013,798,
Sudeste,MG,Ciências humanas,2014,930,
Sudeste,MG,Ciências humanas,2015,908,
Sudeste,MG,Ciências humanas,2016,1,90
Sudeste,MG,Ciências humanas,2017,1,213
Sudeste,MG,Ciências sociais aplicadas,1996,67,
Sudeste,MG,Ciências sociais aplicadas,1997,98,
Sudeste,MG,Ciências sociais aplicadas,1998,103,
Sudeste,MG,Ciências sociais aplicadas,1999,143,
Sudeste,MG,Ciências sociais aplicadas,2000,228,
Sudeste,MG,Ciências sociais aplicadas,2001,256,
Sudeste,MG,Ciências sociais aplicadas,2002,348,
Sudeste,MG,Ciências sociais aplicadas,2003,264,
Sudeste,MG,Ciências sociais aplicadas,2004,475,
Sudeste,MG,Ciências sociais aplicadas,2005,433,
Sudeste,MG,Ciências sociais aplicadas,2006,557,
Sudeste,MG,Ciências sociais aplicadas,2007,613,
Sudeste,MG,Ciências sociais aplicadas,2008,601,
Sudeste,MG,Ciências sociais aplicadas,2009,669,
Sudeste,MG,Ciências sociais aplicadas,2010,559,
Sudeste,MG,Ciências sociais aplicadas,2011,720,
Sudeste,MG,Ciências sociais aplicadas,2012,845,
Sudeste,MG,Ciências sociais aplicadas,2013,718,
Sudeste,MG,Ciências sociais aplicadas,2014,822,
Sudeste,MG,Ciências sociais aplicadas,2015,846,
Sudeste,MG,Ciências sociais aplicadas,2016,993,
Sudeste,MG,Ciências sociais aplicadas,2017,968,
Sudeste,MG,Engenharias,1996,177,
Sudeste,MG,Engenharias,1997,182,
Sudeste,MG,Engenharias,1998,207,
Sudeste,MG,Engenharias,1999,225,
Sudeste,MG,Engenharias,2000,272,
Sudeste,MG,Engenharias,2001,273,
Sudeste,MG,Engenharias,2002,339,
Sudeste,MG,Engenharias,2003,354,
Sudeste,MG,Engenharias,2004,429,
Sudeste,MG,Engenharias,2005,473,
Sudeste,MG,Engenharias,2006,465,
Sudeste,MG,Engenharias,2007,527,
Sudeste,MG,Engenharias,2008,467,
Sudeste,MG,Engenharias,2009,494,
Sudeste,MG,Engenharias,2010,528,
Sudeste,MG,Engenharias,2011,628,
Sudeste,MG,Engenharias,2012,548,
Sudeste,MG,Engenharias,2013,616,
Sudeste,MG,Engenharias,2014,607,
Sudeste,MG,Engenharias,2015,702,
Sudeste,MG,Engenharias,2016,793,
Sudeste,MG,Engenharias,2017,856,
Sudeste,MG,"Linguística, letras e artes",1996,59,
Sudeste,MG,"Linguística, letras e artes",1997,48,
Sudeste,MG,"Linguística, letras e artes",1998,61,
Sudeste,MG,"Linguística, letras e artes",1999,77,
Sudeste,MG,"Linguística, letras e artes",2000,118,
Sudeste,MG,"Linguística, letras e artes",2001,134,
Sudeste,MG,"Linguística, letras e artes",2002,137,
Sudeste,MG,"Linguística, letras e artes",2003,167,
Sudeste,MG,"Linguística, letras e artes",2004,213,
Sudeste,MG,"Linguística, letras e artes",2005,266,
Sudeste,MG,"Linguística, letras e artes",2006,229,
Sudeste,MG,"Linguística, letras e artes",2007,285,
Sudeste,MG,"Linguística, letras e artes",2008,243,
Sudeste,MG,"Linguística, letras e artes",2009,253,
Sudeste,MG,"Linguística, letras e artes",2010,267,
Sudeste,MG,"Linguística, letras e artes",2011,316,
Sudeste,MG,"Linguística, letras e artes",2012,370,
Sudeste,MG,"Linguística, letras e artes",2013,345,
Sudeste,MG,"Linguística, letras e artes",2014,376,
Sudeste,MG,"Linguística, letras e artes",2015,403,
Sudeste,MG,"Linguística, letras e artes",2016,430,
Sudeste,MG,"Linguística, letras e artes",2017,424,
Sudeste,MG,Multidisciplinar,1996,4,
Sudeste,MG,Multidisciplinar,1997,6,
Sudeste,MG,Multidisciplinar,1998,7,
Sudeste,MG,Multidisciplinar,1999,11,
Sudeste,MG,Multidisciplinar,2000,15,
Sudeste,MG,Multidisciplinar,2001,24,
Sudeste,MG,Multidisciplinar,2002,27,
Sudeste,MG,Multidisciplinar,2003,29,
Sudeste,MG,Multidisciplinar,2004,19,
Sudeste,MG,Multidisciplinar,2005,45,
Sudeste,MG,Multidisciplinar,2006,76,
Sudeste,MG,Multidisciplinar,2007,77,
Sudeste,MG,Multidisciplinar,2008,132,
Sudeste,MG,Multidisciplinar,2009,196,
Sudeste,MG,Multidisciplinar,2010,218,
Sudeste,MG,Multidisciplinar,2011,283,
Sudeste,MG,Multidisciplinar,2012,269,
Sudeste,MG,Multidisciplinar,2013,411,
Sudeste,MG,Multidisciplinar,2014,432,
Sudeste,MG,Multidisciplinar,2015,501,
Sudeste,MG,Multidisciplinar,2016,596,
Sudeste,MG,Multidisciplinar,2017,718,
Norte,PA,Ciências agrárias,1996,17,
Norte,PA,Ciências agrárias,1997,14,
Norte,PA,Ciências agrárias,1998,13,
Norte,PA,Ciências agrárias,1999,28,
Norte,PA,Ciências agrárias,2000,41,
Norte,PA,Ciências agrárias,2001,7,
Norte,PA,Ciências agrárias,2002,41,
Norte,PA,Ciências agrárias,2003,31,
Norte,PA,Ciências agrárias,2004,28,
Norte,PA,Ciências agrárias,2005,63,
Norte,PA,Ciências agrárias,2006,72,
Norte,PA,Ciências agrárias,2007,68,
Norte,PA,Ciências agrárias,2008,49,
Norte,PA,Ciências agrárias,2009,78,
Norte,PA,Ciências agrárias,2010,79,
Norte,PA,Ciências agrárias,2011,98,
Norte,PA,Ciências agrárias,2012,116,
Norte,PA,Ciências agrárias,2013,87,
Norte,PA,Ciências agrárias,2014,113,
Norte,PA,Ciências agrárias,2015,88,
Norte,PA,Ciências agrárias,2016,109,
Norte,PA,Ciências agrárias,2017,105,
Norte,PA,Ciências biológicas,1996,15,
Norte,PA,Ciências biológicas,1997,17,
Norte,PA,Ciências biológicas,1998,18,
Norte,PA,Ciências biológicas,1999,21,
Norte,PA,Ciências biológicas,2000,21,
Norte,PA,Ciências biológicas,2001,31,
Norte,PA,Ciências biológicas,2002,28,
Norte,PA,Ciências biológicas,2003,31,
Norte,PA,Ciências biológicas,2004,65,
Norte,PA,Ciências biológicas,2005,43,
Norte,PA,Ciências biológicas,2006,68,
Norte,PA,Ciências biológicas,2007,62,
Norte,PA,Ciências biológicas,2008,107,
Norte,PA,Ciências biológicas,2009,89,
Norte,PA,Ciências biológicas,2010,110,
Norte,PA,Ciências biológicas,2011,128,
Norte,PA,Ciências biológicas,2012,162,
Norte,PA,Ciências biológicas,2013,138,
Norte,PA,Ciências biológicas,2014,144,
Norte,PA,Ciências biológicas,2015,143,
Norte,PA,Ciências biológicas,2016,154,
Norte,PA,Ciências biológicas,2017,192,
Norte,PA,Ciências da saúde,1996,0,
Norte,PA,Ciências da saúde,1997,6,
Norte,PA,Ciências da saúde,1998,5,
Norte,PA,Ciências da saúde,1999,2,
Norte,PA,Ciências da saúde,2000,3,
Norte,PA,Ciências da saúde,2001,2,
Norte,PA,Ciências da saúde,2002,11,
Norte,PA,Ciências da saúde,2003,0,
Norte,PA,Ciências da saúde,2004,5,
Norte,PA,Ciências da saúde,2005,15,
Norte,PA,Ciências da saúde,2006,36,
Norte,PA,Ciências da saúde,2007,16,
Norte,PA,Ciências da saúde,2008,40,
Norte,PA,Ciências da saúde,2009,22,
Norte,PA,Ciências da saúde,2010,62,
Norte,PA,Ciências da saúde,2011,30,
Norte,PA,Ciências da saúde,2012,138,
Norte,PA,Ciências da saúde,2013,61,
Norte,PA,Ciências da saúde,2014,71,
Norte,PA,Ciências da saúde,2015,79,
Norte,PA,Ciências da saúde,2016,117,
Norte,PA,Ciências da saúde,2017,125,
Norte,PA,Ciências exatas e da terra,1996,37,
Norte,PA,Ciências exatas e da terra,1997,25,
Norte,PA,Ciências exatas e da terra,1998,27,
Norte,PA,Ciências exatas e da terra,1999,28,
Norte,PA,Ciências exatas e da terra,2000,38,
Norte,PA,Ciências exatas e da terra,2001,26,
Norte,PA,Ciências exatas e da terra,2002,20,
Norte,PA,Ciências exatas e da terra,2003,22,
Norte,PA,Ciências exatas e da terra,2004,45,
Norte,PA,Ciências exatas e da terra,2005,66,
Norte,PA,Ciências exatas e da terra,2006,64,
Norte,PA,Ciências exatas e da terra,2007,80,
Norte,PA,Ciências exatas e da terra,2008,89,
Norte,PA,Ciências exatas e da terra,2009,104,
Norte,PA,Ciências exatas e da terra,2010,100,
Norte,PA,Ciências exatas e da terra,2011,103,
Norte,PA,Ciências exatas e da terra,2012,132,
Norte,PA,Ciências exatas e da terra,2013,102,
Norte,PA,Ciências exatas e da terra,2014,132,
Norte,PA,Ciências exatas e da terra,2015,143,
Norte,PA,Ciências exatas e da terra,2016,131,
Norte,PA,Ciências exatas e da terra,2017,137,
Norte,PA,Ciências humanas,1996,15,
Norte,PA,Ciências humanas,1997,20,
Norte,PA,Ciências humanas,1998,13,
Norte,PA,Ciências humanas,1999,21,
Norte,PA,Ciências humanas,2000,26,
Norte,PA,Ciências humanas,2001,15,
Norte,PA,Ciências humanas,2002,32,
Norte,PA,Ciências humanas,2003,23,
Norte,PA,Ciências humanas,2004,27,
Norte,PA,Ciências humanas,2005,41,
Norte,PA,Ciências humanas,2006,62,
Norte,PA,Ciências humanas,2007,110,
Norte,PA,Ciências humanas,2008,111,
Norte,PA,Ciências humanas,2009,118,
Norte,PA,Ciências humanas,2010,113,
Norte,PA,Ciências humanas,2011,139,
Norte,PA,Ciências humanas,2012,177,
Norte,PA,Ciências humanas,2013,177,
Norte,PA,Ciências humanas,2014,170,
Norte,PA,Ciências humanas,2015,170,
Norte,PA,Ciências humanas,2016,169,
Norte,PA,Ciências humanas,2017,289,
Norte,PA,Ciências sociais aplicadas,1996,2,
Norte,PA,Ciências sociais aplicadas,1997,2,
Norte,PA,Ciências sociais aplicadas,1998,6,
Norte,PA,Ciências sociais aplicadas,1999,6,
Norte,PA,Ciências sociais aplicadas,2000,10,
Norte,PA,Ciências sociais aplicadas,2001,12,
Norte,PA,Ciências sociais aplicadas,2002,23,
Norte,PA,Ciências sociais aplicadas,2003,46,
Norte,PA,Ciências sociais aplicadas,2004,43,
Norte,PA,Ciências sociais aplicadas,2005,61,
Norte,PA,Ciências sociais aplicadas,2006,89,
Norte,PA,Ciências sociais aplicadas,2007,52,
Norte,PA,Ciências sociais aplicadas,2008,44,
Norte,PA,Ciências sociais aplicadas,2009,72,
Norte,PA,Ciências sociais aplicadas,2010,57,
Norte,PA,Ciências sociais aplicadas,2011,65,
Norte,PA,Ciências sociais aplicadas,2012,72,
Norte,PA,Ciências sociais aplicadas,2013,106,
Norte,PA,Ciências sociais aplicadas,2014,110,
Norte,PA,Ciências sociais aplicadas,2015,126,
Norte,PA,Ciências sociais aplicadas,2016,152,
Norte,PA,Ciências sociais aplicadas,2017,134,
Norte,PA,Engenharias,1996,10,
Norte,PA,Engenharias,1997,10,
Norte,PA,Engenharias,1998,22,
Norte,PA,Engenharias,1999,22,
Norte,PA,Engenharias,2000,15,
Norte,PA,Engenharias,2001,18,
Norte,PA,Engenharias,2002,25,
Norte,PA,Engenharias,2003,30,
Norte,PA,Engenharias,2004,41,
Norte,PA,Engenharias,2005,63,
Norte,PA,Engenharias,2006,62,
Norte,PA,Engenharias,2007,75,
Norte,PA,Engenharias,2008,62,
Norte,PA,Engenharias,2009,82,
Norte,PA,Engenharias,2010,66,
Norte,PA,Engenharias,2011,105,
Norte,PA,Engenharias,2012,58,
Norte,PA,Engenharias,2013,90,
Norte,PA,Engenharias,2014,130,
Norte,PA,Engenharias,2015,167,
Norte,PA,Engenharias,2016,177,
Norte,PA,Engenharias,2017,142,
Norte,PA,"Linguística, letras e artes",1996,4,
Norte,PA,"Linguística, letras e artes",1997,6,
Norte,PA,"Linguística, letras e artes",1998,5,
Norte,PA,"Linguística, letras e artes",1999,4,
Norte,PA,"Linguística, letras e artes",2000,3,
Norte,PA,"Linguística, letras e artes",2001,0,
Norte,PA,"Linguística, letras e artes",2002,0,
Norte,PA,"Linguística, letras e artes",2003,0,
Norte,PA,"Linguística, letras e artes",2004,11,
Norte,PA,"Linguística, letras e artes",2005,37,
Norte,PA,"Linguística, letras e artes",2006,42,
Norte,PA,"Linguística, letras e artes",2007,22,
Norte,PA,"Linguística, letras e artes",2008,25,
Norte,PA,"Linguística, letras e artes",2009,31,
Norte,PA,"Linguística, letras e artes",2010,25,
Norte,PA,"Linguística, letras e artes",2011,63,
Norte,PA,"Linguística, letras e artes",2012,90,
Norte,PA,"Linguística, letras e artes",2013,59,
Norte,PA,"Linguística, letras e artes",2014,72,
Norte,PA,"Linguística, letras e artes",2015,83,
Norte,PA,"Linguística, letras e artes",2016,96,
Norte,PA,"Linguística, letras e artes",2017,66,
Norte,PA,Multidisciplinar,1996,0,
Norte,PA,Multidisciplinar,1997,0,
Norte,PA,Multidisciplinar,1998,17,
Norte,PA,Multidisciplinar,1999,13,
Norte,PA,Multidisciplinar,2000,14,
Norte,PA,Multidisciplinar,2001,23,
Norte,PA,Multidisciplinar,2002,19,
Norte,PA,Multidisciplinar,2003,15,
Norte,PA,Multidisciplinar,2004,39,
Norte,PA,Multidisciplinar,2005,49,
Norte,PA,Multidisciplinar,2006,40,
Norte,PA,Multidisciplinar,2007,48,
Norte,PA,Multidisciplinar,2008,72,
Norte,PA,Multidisciplinar,2009,50,
Norte,PA,Multidisciplinar,2010,80,
Norte,PA,Multidisciplinar,2011,99,
Norte,PA,Multidisciplinar,2012,113,
Norte,PA,Multidisciplinar,2013,127,
Norte,PA,Multidisciplinar,2014,192,
Norte,PA,Multidisciplinar,2015,239,
Norte,PA,Multidisciplinar,2016,255,
Norte,PA,Multidisciplinar,2017,311,
Nordeste,PB,Ciências agrárias,1996,35,
Nordeste,PB,Ciências agrárias,1997,36,
Nordeste,PB,Ciências agrárias,1998,39,
Nordeste,PB,Ciências agrárias,1999,61,
Nordeste,PB,Ciências agrárias,2000,50,
Nordeste,PB,Ciências agrárias,2001,79,
Nordeste,PB,Ciências agrárias,2002,79,
Nordeste,PB,Ciências agrárias,2003,71,
Nordeste,PB,Ciências agrárias,2004,70,
Nordeste,PB,Ciências agrárias,2005,92,
Nordeste,PB,Ciências agrárias,2006,93,
Nordeste,PB,Ciências agrárias,2007,97,
Nordeste,PB,Ciências agrárias,2008,117,
Nordeste,PB,Ciências agrárias,2009,101,
Nordeste,PB,Ciências agrárias,2010,118,
Nordeste,PB,Ciências agrárias,2011,175,
Nordeste,PB,Ciências agrárias,2012,152,
Nordeste,PB,Ciências agrárias,2013,159,
Nordeste,PB,Ciências agrárias,2014,173,
Nordeste,PB,Ciências agrárias,2015,172,
Nordeste,PB,Ciências agrárias,2016,195,
Nordeste,PB,Ciências agrárias,2017,174,
Nordeste,PB,Ciências biológicas,1996,13,
Nordeste,PB,Ciências biológicas,1997,9,
Nordeste,PB,Ciências biológicas,1998,8,
Nordeste,PB,Ciências biológicas,1999,11,
Nordeste,PB,Ciências biológicas,2000,13,
Nordeste,PB,Ciências biológicas,2001,13,
Nordeste,PB,Ciências biológicas,2002,8,
Nordeste,PB,Ciências biológicas,2003,14,
Nordeste,PB,Ciências biológicas,2004,3,
Nordeste,PB,Ciências biológicas,2005,14,
Nordeste,PB,Ciências biológicas,2006,6,
Nordeste,PB,Ciências biológicas,2007,16,
Nordeste,PB,Ciências biológicas,2008,5,
Nordeste,PB,Ciências biológicas,2009,14,
Nordeste,PB,Ciências biológicas,2010,13,
Nordeste,PB,Ciências biológicas,2011,23,
Nordeste,PB,Ciências biológicas,2012,37,
Nordeste,PB,Ciências biológicas,2013,54,
Nordeste,PB,Ciências biológicas,2014,50,
Nordeste,PB,Ciências biológicas,2015,47,
Nordeste,PB,Ciências biológicas,2016,51,
Nordeste,PB,Ciências biológicas,2017,64,
Nordeste,PB,Ciências da saúde,1996,21,
Nordeste,PB,Ciências da saúde,1997,31,
Nordeste,PB,Ciências da saúde,1998,25,
Nordeste,PB,Ciências da saúde,1999,21,
Nordeste,PB,Ciências da saúde,2000,27,
Nordeste,PB,Ciências da saúde,2001,33,
Nordeste,PB,Ciências da saúde,2002,21,
Nordeste,PB,Ciências da saúde,2003,30,
Nordeste,PB,Ciências da saúde,2004,34,
Nordeste,PB,Ciências da saúde,2005,25,
Nordeste,PB,Ciências da saúde,2006,56,
Nordeste,PB,Ciências da saúde,2007,56,
Nordeste,PB,Ciências da saúde,2008,68,
Nordeste,PB,Ciências da saúde,2009,81,
Nordeste,PB,Ciências da saúde,2010,48,
Nordeste,PB,Ciências da saúde,2011,110,
Nordeste,PB,Ciências da saúde,2012,119,
Nordeste,PB,Ciências da saúde,2013,104,
Nordeste,PB,Ciências da saúde,2014,127,
Nordeste,PB,Ciências da saúde,2015,131,
Nordeste,PB,Ciências da saúde,2016,133,
Nordeste,PB,Ciências da saúde,2017,137,
Nordeste,PB,Ciências exatas e da terra,1996,27,
Nordeste,PB,Ciências exatas e da terra,1997,36,
Nordeste,PB,Ciências exatas e da terra,1998,39,
Nordeste,PB,Ciências exatas e da terra,1999,57,
Nordeste,PB,Ciências exatas e da terra,2000,57,
Nordeste,PB,Ciências exatas e da terra,2001,45,
Nordeste,PB,Ciências exatas e da terra,2002,67,
Nordeste,PB,Ciências exatas e da terra,2003,65,
Nordeste,PB,Ciências exatas e da terra,2004,45,
Nordeste,PB,Ciências exatas e da terra,2005,59,
Nordeste,PB,Ciências exatas e da terra,2006,74,
Nordeste,PB,Ciências exatas e da terra,2007,73,
Nordeste,PB,Ciências exatas e da terra,2008,99,
Nordeste,PB,Ciências exatas e da terra,2009,104,
Nordeste,PB,Ciências exatas e da terra,2010,125,
Nordeste,PB,Ciências exatas e da terra,2011,139,
Nordeste,PB,Ciências exatas e da terra,2012,151,
Nordeste,PB,Ciências exatas e da terra,2013,155,
Nordeste,PB,Ciências exatas e da terra,2014,171,
Nordeste,PB,Ciências exatas e da terra,2015,154,
Nordeste,PB,Ciências exatas e da terra,2016,151,
Nordeste,PB,Ciências exatas e da terra,2017,157,
Nordeste,PB,Ciências humanas,1996,54,
Nordeste,PB,Ciências humanas,1997,48,
Nordeste,PB,Ciências humanas,1998,52,
Nordeste,PB,Ciências humanas,1999,53,
Nordeste,PB,Ciências humanas,2000,73,
Nordeste,PB,Ciências humanas,2001,59,
Nordeste,PB,Ciências humanas,2002,81,
Nordeste,PB,Ciências humanas,2003,78,
Nordeste,PB,Ciências humanas,2004,70,
Nordeste,PB,Ciências humanas,2005,84,
Nordeste,PB,Ciências humanas,2006,119,
Nordeste,PB,Ciências humanas,2007,117,
Nordeste,PB,Ciências humanas,2008,119,
Nordeste,PB,Ciências humanas,2009,173,
Nordeste,PB,Ciências humanas,2010,181,
Nordeste,PB,Ciências humanas,2011,240,
Nordeste,PB,Ciências humanas,2012,218,
Nordeste,PB,Ciências humanas,2013,201,
Nordeste,PB,Ciências humanas,2014,259,
Nordeste,PB,Ciências humanas,2015,247,
Nordeste,PB,Ciências humanas,2016,224,
Nordeste,PB,Ciências humanas,2017,297,
Nordeste,PB,Ciências sociais aplicadas,1996,48,
Nordeste,PB,Ciências sociais aplicadas,1997,41,
Nordeste,PB,Ciências sociais aplicadas,1998,42,
Nordeste,PB,Ciências sociais aplicadas,1999,64,
Nordeste,PB,Ciências sociais aplicadas,2000,62,
Nordeste,PB,Ciências sociais aplicadas,2001,23,
Nordeste,PB,Ciências sociais aplicadas,2002,22,
Nordeste,PB,Ciências sociais aplicadas,2003,24,
Nordeste,PB,Ciências sociais aplicadas,2004,37,
Nordeste,PB,Ciências sociais aplicadas,2005,59,
Nordeste,PB,Ciências sociais aplicadas,2006,56,
Nordeste,PB,Ciências sociais aplicadas,2007,49,
Nordeste,PB,Ciências sociais aplicadas,2008,64,
Nordeste,PB,Ciências sociais aplicadas,2009,74,
Nordeste,PB,Ciências sociais aplicadas,2010,100,
Nordeste,PB,Ciências sociais aplicadas,2011,128,
Nordeste,PB,Ciências sociais aplicadas,2012,143,
Nordeste,PB,Ciências sociais aplicadas,2013,170,
Nordeste,PB,Ciências sociais aplicadas,2014,200,
Nordeste,PB,Ciências sociais aplicadas,2015,210,
Nordeste,PB,Ciências sociais aplicadas,2016,219,
Nordeste,PB,Ciências sociais aplicadas,2017,243,
Nordeste,PB,Engenharias,1996,57,
Nordeste,PB,Engenharias,1997,62,
Nordeste,PB,Engenharias,1998,58,
Nordeste,PB,Engenharias,1999,83,
Nordeste,PB,Engenharias,2000,94,
Nordeste,PB,Engenharias,2001,60,
Nordeste,PB,Engenharias,2002,69,
Nordeste,PB,Engenharias,2003,76,
Nordeste,PB,Engenharias,2004,85,
Nordeste,PB,Engenharias,2005,116,
Nordeste,PB,Engenharias,2006,138,
Nordeste,PB,Engenharias,2007,130,
Nordeste,PB,Engenharias,2008,153,
Nordeste,PB,Engenharias,2009,145,
Nordeste,PB,Engenharias,2010,151,
Nordeste,PB,Engenharias,2011,163,
Nordeste,PB,Engenharias,2012,192,
Nordeste,PB,Engenharias,2013,160,
Nordeste,PB,Engenharias,2014,203,
Nordeste,PB,Engenharias,2015,200,
Nordeste,PB,Engenharias,2016,188,
Nordeste,PB,Engenharias,2017,226,
Nordeste,PB,"Linguística, letras e artes",1996,8,
Nordeste,PB,"Linguística, letras e artes",1997,11,
Nordeste,PB,"Linguística, letras e artes",1998,17,
Nordeste,PB,"Linguística, letras e artes",1999,17,
Nordeste,PB,"Linguística, letras e artes",2000,20,
Nordeste,PB,"Linguística, letras e artes",2001,38,
Nordeste,PB,"Linguística, letras e artes",2002,34,
Nordeste,PB,"Linguística, letras e artes",2003,32,
Nordeste,PB,"Linguística, letras e artes",2004,32,
Nordeste,PB,"Linguística, letras e artes",2005,19,
Nordeste,PB,"Linguística, letras e artes",2006,51,
Nordeste,PB,"Linguística, letras e artes",2007,57,
Nordeste,PB,"Linguística, letras e artes",2008,106,
Nordeste,PB,"Linguística, letras e artes",2009,131,
Nordeste,PB,"Linguística, letras e artes",2010,92,
Nordeste,PB,"Linguística, letras e artes",2011,112,
Nordeste,PB,"Linguística, letras e artes",2012,110,
Nordeste,PB,"Linguística, letras e artes",2013,98,
Nordeste,PB,"Linguística, letras e artes",2014,176,
Nordeste,PB,"Linguística, letras e artes",2015,145,
Nordeste,PB,"Linguística, letras e artes",2016,129,
Nordeste,PB,"Linguística, letras e artes",2017,151,
Nordeste,PB,Multidisciplinar,1996,0,
Nordeste,PB,Multidisciplinar,1997,0,
Nordeste,PB,Multidisciplinar,1998,5,
Nordeste,PB,Multidisciplinar,1999,21,
Nordeste,PB,Multidisciplinar,2000,14,
Nordeste,PB,Multidisciplinar,2001,49,
Nordeste,PB,Multidisciplinar,2002,29,
Nordeste,PB,Multidisciplinar,2003,22,
Nordeste,PB,Multidisciplinar,2004,18,
Nordeste,PB,Multidisciplinar,2005,15,
Nordeste,PB,Multidisciplinar,2006,24,
Nordeste,PB,Multidisciplinar,2007,9,
Nordeste,PB,Multidisciplinar,2008,21,
Nordeste,PB,Multidisciplinar,2009,42,
Nordeste,PB,Multidisciplinar,2010,49,
Nordeste,PB,Multidisciplinar,2011,64,
Nordeste,PB,Multidisciplinar,2012,53,
Nordeste,PB,Multidisciplinar,2013,90,
Nordeste,PB,Multidisciplinar,2014,113,
Nordeste,PB,Multidisciplinar,2015,141,
Nordeste,PB,Multidisciplinar,2016,131,
Nordeste,PB,Multidisciplinar,2017,144,
Sul,PR,Ciências agrárias,1996,61,
Sul,PR,Ciências agrárias,1997,92,
Sul,PR,Ciências agrárias,1998,92,
Sul,PR,Ciências agrárias,1999,132,
Sul,PR,Ciências agrárias,2000,133,
Sul,PR,Ciências agrárias,2001,146,
Sul,PR,Ciências agrárias,2002,159,
Sul,PR,Ciências agrárias,2003,172,
Sul,PR,Ciências agrárias,2004,229,
Sul,PR,Ciências agrárias,2005,310,
Sul,PR,Ciências agrárias,2006,301,
Sul,PR,Ciências agrárias,2007,245,
Sul,PR,Ciências agrárias,2008,298,
Sul,PR,Ciências agrárias,2009,335,
Sul,PR,Ciências agrárias,2010,368,
Sul,PR,Ciências agrárias,2011,418,
Sul,PR,Ciências agrárias,2012,526,
Sul,PR,Ciências agrárias,2013,483,
Sul,PR,Ciências agrárias,2014,547,
Sul,PR,Ciências agrárias,2015,542,
Sul,PR,Ciências agrárias,2016,615,
Sul,PR,Ciências agrárias,2017,584,
Sul,PR,Ciências biológicas,1996,76,
Sul,PR,Ciências biológicas,1997,57,
Sul,PR,Ciências biológicas,1998,81,
Sul,PR,Ciências biológicas,1999,80,
Sul,PR,Ciências biológicas,2000,100,
Sul,PR,Ciências biológicas,2001,99,
Sul,PR,Ciências biológicas,2002,109,
Sul,PR,Ciências biológicas,2003,107,
Sul,PR,Ciências biológicas,2004,130,
Sul,PR,Ciências biológicas,2005,166,
Sul,PR,Ciências biológicas,2006,175,
Sul,PR,Ciências biológicas,2007,195,
Sul,PR,Ciências biológicas,2008,224,
Sul,PR,Ciências biológicas,2009,228,
Sul,PR,Ciências biológicas,2010,221,
Sul,PR,Ciências biológicas,2011,285,
Sul,PR,Ciências biológicas,2012,281,
Sul,PR,Ciências biológicas,2013,329,
Sul,PR,Ciências biológicas,2014,272,
Sul,PR,Ciências biológicas,2015,255,
Sul,PR,Ciências biológicas,2016,256,
Sul,PR,Ciências biológicas,2017,267,
Sul,PR,Ciências da saúde,1996,43,
Sul,PR,Ciências da saúde,1997,51,
Sul,PR,Ciências da saúde,1998,51,
Sul,PR,Ciências da saúde,1999,77,
Sul,PR,Ciências da saúde,2000,104,
Sul,PR,Ciências da saúde,2001,65,
Sul,PR,Ciências da saúde,2002,91,
Sul,PR,Ciências da saúde,2003,112,
Sul,PR,Ciências da saúde,2004,213,
Sul,PR,Ciências da saúde,2005,196,
Sul,PR,Ciências da saúde,2006,279,
Sul,PR,Ciências da saúde,2007,271,
Sul,PR,Ciências da saúde,2008,284,
Sul,PR,Ciências da saúde,2009,268,
Sul,PR,Ciências da saúde,2010,368,
Sul,PR,Ciências da saúde,2011,472,
Sul,PR,Ciências da saúde,2012,508,
Sul,PR,Ciências da saúde,2013,460,
Sul,PR,Ciências da saúde,2014,508,
Sul,PR,Ciências da saúde,2015,502,
Sul,PR,Ciências da saúde,2016,544,
Sul,PR,Ciências da saúde,2017,529,
Sul,PR,Ciências exatas e da terra,1996,38,
Sul,PR,Ciências exatas e da terra,1997,31,
Sul,PR,Ciências exatas e da terra,1998,38,
Sul,PR,Ciências exatas e da terra,1999,62,
Sul,PR,Ciências exatas e da terra,2000,76,
Sul,PR,Ciências exatas e da terra,2001,98,
Sul,PR,Ciências exatas e da terra,2002,124,
Sul,PR,Ciências exatas e da terra,2003,130,
Sul,PR,Ciências exatas e da terra,2004,152,
Sul,PR,Ciências exatas e da terra,2005,158,
Sul,PR,Ciências exatas e da terra,2006,165,
Sul,PR,Ciências exatas e da terra,2007,171,
Sul,PR,Ciências exatas e da terra,2008,161,
Sul,PR,Ciências exatas e da terra,2009,199,
Sul,PR,Ciências exatas e da terra,2010,199,
Sul,PR,Ciências exatas e da terra,2011,209,
Sul,PR,Ciências exatas e da terra,2012,194,
Sul,PR,Ciências exatas e da terra,2013,240,
Sul,PR,Ciências exatas e da terra,2014,261,
Sul,PR,Ciências exatas e da terra,2015,306,
Sul,PR,Ciências exatas e da terra,2016,353,
Sul,PR,Ciências exatas e da terra,2017,291,
